distanza,y,y2,distanzaDx,distanzaSx,Sesso
0.35,1.11,1.11,0.11,0.13,1
0.31,1.4,1.41,0.3,0.33,1
0.32,0.77,0.86,0.64,0.55,1
0.43,0.85,1.0,0.1,0.15,1
0.42,1.2,1.23,0.37,0.23,1
0.64,0.95,1.16,0.31,0.07,1
0.68,0.81,1.16,0.21,0.01,1
0.81,0.82,1.37,0.1,0.23,1
0.71,0.82,0.94,0.06,0.46,1
0.59,0.88,0.97,0.09,0.08,1
0.48,0.94,1.06,0.09,0.11,1
0.39,1.31,1.38,0.38,0.34,1
0.3,0.85,0.96,0.48,0.46,1
0.35,0.82,0.89,0.12,0.14,1
0.3,1.0,1.05,0.24,0.24,1
0.38,1.7,1.72,0.79,0.83,1
0.34,1.66,1.71,0.08,0.1,1
0.34,1.54,1.62,0.19,0.1,1
0.83,1.41,1.55,0.44,0.11,1
0.81,1.37,1.45,0.17,0.13,1
0.25,1.22,1.29,0.51,0.2,1
0.3,1.02,1.23,0.25,0.06,1
0.32,0.99,1.22,0.04,0.02,1
0.81,1.01,1.36,0.05,0.56,1
0.54,1.04,1.26,0.1,0.33,1
0.43,1.34,1.28,0.32,0.17,1
0.41,1.36,1.3,0.07,0.13,1
0.81,0.94,1.35,0.47,0.09,1
0.73,0.76,1.28,0.31,0.09,1
0.52,0.81,1.22,0.17,0.1,1
0.65,0.82,1.28,0.08,0.22,1
0.64,0.82,0.98,0.04,0.39,1
0.43,1.2,1.04,0.4,0.29,1
0.46,0.88,1.13,0.33,0.12,1
0.75,0.73,1.18,0.32,0.09,1
0.53,0.83,1.19,0.21,0.05,1
0.36,0.85,0.82,0.03,0.37,1
0.43,0.94,1.17,0.1,0.36,1
0.37,1.19,1.28,0.28,0.11,1
0.38,0.78,0.85,0.42,0.43,1
0.44,0.78,0.95,0.1,0.11,1
0.37,0.91,1.07,0.16,0.12,1
0.54,1.1,1.2,0.24,0.22,1
0.54,1.19,1.24,0.11,0.05,1
0.58,1.27,1.29,0.08,0.05,1
1.2,1.84,1.82,0.66,0.64,1
0.62,1.72,1.66,0.28,0.39,1
0.26,1.2,1.29,0.55,0.43,1
0.26,1.1,1.22,0.11,0.09,1
0.25,1.11,1.16,0.06,0.07,1
0.33,1.16,1.19,0.09,0.11,1
0.44,1.11,1.12,0.1,0.08,1
0.4,1.1,1.15,0.01,0.06,1
0.24,1.13,1.19,0.15,0.09,1
1.35,1.4,1.37,0.62,0.63,1
0.75,1.24,1.27,0.29,0.38,1
0.61,0.95,0.93,0.37,0.38,1
0.83,1.05,1.7,0.1,0.78,1
0.65,0.91,1.29,0.16,0.42,1
0.6,1.45,1.27,0.62,0.2,1
