distanza,y,y2,distanzaDx,distanzaSx,Sesso
0.33,1.22,1.18,0.1,0.06,1
0.37,0.74,0.7,0.49,0.49,1
0.48,0.66,0.73,0.29,0.06,1
0.67,0.66,1.02,0.01,0.3,1
0.76,0.67,1.17,0.09,0.17,1
0.6,0.68,0.67,0.04,0.58,1
0.71,1.04,0.68,0.43,0.19,1
0.93,1.4,0.7,0.38,0.07,1
0.69,0.65,0.74,0.86,0.08,1
0.62,0.71,0.74,0.37,0.04,1
0.51,1.16,1.11,0.52,0.39,1
0.31,1.26,1.21,0.16,0.13,1
0.33,0.64,0.65,0.68,0.59,1
0.31,0.66,0.69,0.06,0.07,1
0.37,1.42,1.47,0.81,0.79,1
0.32,1.34,1.34,0.11,0.14,1
0.43,0.69,0.9,0.67,0.44,1
0.59,0.67,1.04,0.07,0.15,1
0.91,0.7,1.26,0.14,0.53,1
0.89,0.7,1.28,0.07,0.27,1
0.63,0.74,1.06,0.07,0.32,1
0.52,1.07,0.74,0.41,0.38,1
0.72,1.27,0.76,0.23,0.03,1
1.2,1.33,0.84,0.85,0.12,1
0.82,0.92,0.89,0.45,0.16,1
0.47,0.71,1.03,0.61,0.15,1
0.64,0.68,1.18,0.07,0.21,1
0.6,0.69,0.68,0.02,0.75,1
0.38,0.82,0.69,0.23,0.37,1
0.63,1.2,0.68,0.4,0.1,1
0.82,0.92,0.71,0.57,0.03,1
0.53,0.94,0.92,0.17,0.29,1
0.3,1.05,1.11,0.26,0.19,1
0.47,1.07,0.75,0.06,0.36,1
0.4,1.12,0.92,0.1,0.19,1
0.59,0.66,0.96,0.5,0.07,1
0.52,0.76,1.01,0.15,0.06,1
0.23,1.14,1.1,0.4,0.13,1
0.23,1.08,1.04,0.09,0.1,1
0.37,0.7,0.7,0.43,0.37,1
0.27,1.01,0.98,0.35,0.3,1
0.19,1.05,1.05,0.09,0.08,1
0.2,1.07,1.1,0.02,0.05,1
0.29,1.06,1.14,0.02,0.07,1
0.56,1.3,1.32,0.34,0.19,1
0.91,1.58,1.61,0.48,0.49,1
0.33,1.16,1.17,0.57,0.63,1
0.18,0.99,0.97,0.21,0.21,1
0.22,0.95,0.94,0.06,0.05,1
0.21,0.95,0.95,0.03,0.01,1
0.2,0.94,0.95,0.01,0.01,1
0.21,0.95,0.96,0.01,0.02,1
0.24,0.98,1.01,0.05,0.06,1
0.34,1.15,1.17,0.2,0.19,1
1.05,1.25,1.31,0.45,0.38,1
0.44,0.88,0.96,0.47,0.51,1
0.73,0.93,0.92,0.31,0.06,1
0.91,1.38,0.99,0.46,0.13,1
0.77,0.98,0.9,0.47,0.2,1
0.77,0.99,1.41,0.13,0.51,1
0.46,1.06,1.14,0.08,0.35,1
0.28,1.14,1.16,0.08,0.15,1
0.39,1.0,0.92,0.21,0.25,1
0.49,1.15,1.19,0.16,0.29,1
0.97,1.21,1.27,0.32,0.27,1
0.5,1.07,1.02,0.27,0.35,1
0.4,1.06,1.01,0.05,0.05,1
0.37,1.11,1.06,0.06,0.05,1
0.3,1.25,1.21,0.15,0.15,1
0.31,0.8,0.81,0.45,0.4,1
1.1,1.21,1.23,0.6,0.59,1
0.5,1.37,1.34,0.34,0.39,1
0.35,0.75,0.72,0.63,0.62,1
0.34,0.73,0.77,0.07,0.05,1
0.34,0.96,0.77,0.27,0.01,1
0.7,1.05,0.79,0.44,0.06,1
0.98,1.03,1.02,0.29,0.35,1
0.71,1.07,1.02,0.33,0.05,1
0.37,1.19,1.15,0.25,0.2,1
0.88,1.26,1.29,0.31,0.31,1
0.76,1.19,1.15,0.09,0.17,1
0.91,1.29,1.24,0.15,0.11,1
1.06,0.86,0.78,0.44,0.54,1
0.87,0.73,0.75,0.23,0.09,1
0.84,0.8,0.86,0.16,0.2,1
0.85,0.81,0.85,0.03,0.06,1
0.86,1.28,1.28,0.47,0.44,1
0.57,1.24,1.19,0.14,0.18,1
0.34,1.24,1.2,0.12,0.11,1
0.31,0.69,0.72,0.58,0.49,1
0.29,0.77,0.8,0.11,0.1,1
0.63,0.72,1.3,0.1,0.5,1
0.59,0.65,1.16,0.09,0.15,1
0.4,0.97,1.2,0.41,0.06,1
0.22,1.08,1.08,0.13,0.14,1
0.32,1.1,1.1,0.06,0.08,1
0.94,1.21,1.23,0.42,0.31,1
0.82,1.15,1.15,0.12,0.11,1
1.02,1.33,1.21,0.22,0.14,1
1.23,0.96,0.78,0.39,0.62,1
0.98,0.69,0.83,0.62,0.27,1
0.74,1.04,1.12,0.49,0.39,1
0.41,1.29,1.2,0.34,0.18,1
0.33,0.77,0.73,0.53,0.47,1
0.27,0.78,0.87,0.02,0.19,1
0.25,0.79,0.86,0.02,0.01,1
0.23,0.71,0.78,0.11,0.1,1
0.34,1.36,1.32,0.67,0.54,1
0.34,1.37,1.27,0.05,0.08,1
0.31,1.03,0.92,0.4,0.39,1
0.35,0.67,0.69,0.5,0.33,1
0.27,0.66,0.7,0.06,0.03,1
0.38,1.44,1.42,0.79,0.72,1
0.37,1.23,1.15,0.26,0.33,1
1.05,1.21,1.21,0.36,0.44,1
0.62,1.21,1.14,0.24,0.33,1
0.56,1.21,0.9,0.1,0.25,1
0.98,1.55,0.97,0.57,0.08,1
0.62,1.29,1.14,0.31,0.19,1
0.84,1.2,1.52,0.18,0.51,1
0.61,1.18,1.42,0.07,0.23,1
0.4,1.07,1.05,0.12,0.4,1
0.36,1.04,1.04,0.04,0.02,1
0.34,1.17,1.15,0.16,0.13,1
1.03,1.28,1.25,0.4,0.4,1
0.57,1.27,1.22,0.19,0.32,1
0.35,1.16,1.11,0.17,0.14,1
0.34,1.17,1.06,0.08,0.07,1
0.35,0.75,0.76,0.44,0.31,1
0.32,0.8,0.8,0.07,0.05,1
0.37,0.86,0.9,0.1,0.15,1
0.34,1.41,1.38,0.55,0.48,1
0.26,1.39,1.33,0.07,0.05,1
0.36,0.7,0.71,0.71,0.64,1
0.48,1.14,1.12,0.54,0.46,1
1.04,1.55,1.55,0.56,0.62,1
0.6,1.28,1.33,0.34,0.38,1
0.47,1.05,1.21,0.25,0.18,1
0.61,1.08,0.68,0.09,0.54,1
0.57,1.06,0.72,0.04,0.06,1
0.48,0.96,0.76,0.13,0.05,1
0.53,1.08,0.74,0.13,0.04,1
0.53,0.76,0.75,0.34,0.02,1
0.46,0.74,0.77,0.09,0.04,1
0.43,0.77,0.75,0.06,0.03,1
0.4,0.8,0.76,0.04,0.02,1
0.38,1.14,1.17,0.36,0.45,1
0.99,1.28,1.27,0.31,0.35,1
0.85,1.33,1.34,0.21,0.25,1
0.34,1.16,1.16,0.33,0.31,1
0.33,1.16,1.12,0.01,0.04,1
0.37,0.99,0.9,0.23,0.24,1
0.37,0.74,0.71,0.31,0.25,1
0.33,0.76,0.74,0.04,0.04,1
0.28,0.8,0.8,0.06,0.08,1
0.31,0.8,0.86,0.02,0.1,1
0.32,1.36,1.33,0.56,0.47,1
0.37,1.26,1.2,0.1,0.13,1
0.31,1.17,1.15,0.1,0.05,1
0.28,1.16,1.16,0.04,0.02,1
0.51,1.37,1.38,0.25,0.25,1
0.96,1.62,1.63,0.45,0.44,1
0.48,1.29,1.29,0.39,0.48,1
0.4,1.23,1.16,0.14,0.14,1
0.71,0.73,0.73,0.55,0.52,1
0.96,0.81,0.81,0.17,0.13,1
0.91,1.39,1.49,0.58,0.68,1
0.6,1.43,1.39,0.18,0.19,1
0.33,0.66,0.7,0.81,0.7,1
0.36,0.99,1.06,0.37,0.37,1
0.29,1.17,1.13,0.2,0.07,1
