distanza,y,y2,distanzaDx,distanzaSx,Sesso
0.34,1.36,1.39,0.12,0.15,0
0.28,1.22,1.22,0.15,0.2,0
0.24,0.82,0.83,0.41,0.42,0
0.24,0.97,1.03,0.16,0.2,0
0.52,1.25,1.1,0.32,0.14,0
0.76,0.78,1.09,0.49,0.09,0
0.53,0.84,1.22,0.33,0.14,0
0.52,0.95,1.29,0.11,0.08,0
0.56,0.97,0.85,0.05,0.47,0
0.41,1.05,1.05,0.1,0.24,0
0.31,1.15,1.22,0.11,0.23,0
0.28,1.3,1.33,0.16,0.13,0
0.28,0.79,0.81,0.53,0.53,0
0.28,1.01,1.02,0.23,0.21,0
0.32,1.17,1.17,0.16,0.15,0
0.19,1.17,1.15,0.11,0.03,0
0.24,1.12,1.11,0.05,0.08,0
0.42,1.23,1.16,0.13,0.11,0
0.55,1.33,1.24,0.13,0.09,0
0.81,1.16,1.21,0.31,0.04,0
0.35,1.0,1.2,0.4,0.17,0
0.39,1.02,1.26,0.04,0.08,0
0.45,1.0,1.26,0.05,0.04,0
0.99,0.99,1.31,0.06,0.61,0
0.57,0.99,1.06,0.04,0.42,0
0.52,1.07,1.09,0.14,0.16,0
0.5,1.22,1.1,0.17,0.04,0
0.98,0.97,1.11,0.52,0.04,0
0.57,0.78,1.05,0.45,0.09,0
0.4,0.88,1.2,0.22,0.2,0
0.58,0.94,1.27,0.07,0.22,0
0.59,0.91,0.71,0.12,0.63,0
0.56,1.15,0.91,0.35,0.25,0
0.61,0.71,1.01,0.47,0.15,0
0.6,0.82,1.3,0.23,0.34,0
0.49,0.93,0.9,0.13,0.45,0
0.36,0.97,0.92,0.06,0.27,0
0.36,1.16,1.23,0.22,0.31,0
0.3,1.34,1.35,0.18,0.14,0
0.23,0.73,0.76,0.61,0.6,0
0.23,0.9,0.88,0.2,0.17,0
0.38,1.06,1.06,0.17,0.24,0
0.56,1.18,1.18,0.15,0.16,0
0.65,1.23,1.25,0.06,0.09,0
0.67,1.23,1.27,0.03,0.03,0
1.3,1.84,1.84,0.75,0.64,0
0.95,1.41,1.5,0.5,0.43,0
0.46,1.07,1.15,0.43,0.42,0
0.27,1.07,1.09,0.09,0.11,0
0.21,1.08,1.08,0.01,0.07,0
0.24,1.07,1.05,0.02,0.04,0
0.27,1.08,1.09,0.02,0.07,0
0.31,1.11,1.14,0.04,0.05,0
0.3,1.17,1.18,0.06,0.04,0
1.31,1.23,1.13,0.64,0.38,0
0.62,0.97,0.99,0.47,0.34,0
0.55,0.89,0.85,0.19,0.15,0
0.9,0.93,1.54,0.08,0.69,0
0.64,0.85,1.05,0.1,0.51,0
0.89,1.56,1.0,0.75,0.12,0
0.57,1.15,1.01,0.43,0.05,0
0.35,1.22,1.21,0.17,0.23,0
0.29,1.2,1.19,0.08,0.18,0
0.22,0.94,0.88,0.26,0.32,0
1.3,1.29,1.3,0.66,0.73,0
0.53,1.03,1.01,0.54,0.42,0
0.34,1.13,1.15,0.13,0.19,0
0.34,1.21,1.27,0.08,0.12,0
0.31,1.4,1.4,0.2,0.14,0
0.31,0.72,0.67,0.71,0.74,0
0.56,1.16,1.15,0.45,0.5,0
0.74,1.34,1.25,0.2,0.19,0
0.28,1.09,1.12,0.39,0.39,0
0.32,0.73,0.8,0.49,0.43,0
0.29,1.06,1.07,0.34,0.28,0
0.68,1.06,1.02,0.05,0.39,0
0.75,0.95,0.91,0.15,0.43,0
0.92,1.03,0.92,0.36,0.18,0
0.3,1.26,1.25,0.42,0.46,0
1.39,1.24,1.25,0.51,0.59,0
0.79,1.32,1.33,0.32,0.31,0
0.62,1.5,1.53,0.22,0.25,0
0.88,1.09,1.14,0.54,0.48,0
0.71,0.84,0.79,0.35,0.42,0
0.65,0.96,1.0,0.13,0.26,0
0.63,0.71,0.75,0.33,0.31,0
0.69,1.43,1.46,0.75,0.74,0
0.47,1.4,1.46,0.1,0.23,0
0.29,1.39,1.4,0.07,0.16,0
0.33,0.82,0.78,0.57,0.62,0
0.33,1.06,1.15,0.24,0.38,0
0.45,1.26,1.08,0.23,0.17,0
