distanza,y,y2,distanzaDx,distanzaSx,Sesso
0.61,1.4,1.39,0.38,0.41,0
1.24,1.94,1.93,0.65,0.68,0
0.82,1.49,1.31,0.54,0.69,0
0.24,1.07,1.05,0.47,0.44,0
0.21,1.3,1.28,0.24,0.24,0
0.25,1.15,1.15,0.18,0.17,0
0.5,0.88,0.89,0.44,0.42,0
0.43,0.97,1.01,0.2,0.22,0
0.66,1.48,1.08,0.52,0.07,0
0.65,0.78,1.06,0.73,0.03,0
0.68,0.77,1.02,0.21,0.05,0
0.76,1.01,1.54,0.48,0.53,0
0.68,1.05,0.76,0.09,0.85,0
0.54,0.93,0.77,0.14,0.07,0
0.34,1.33,1.39,0.44,0.76,0
0.3,1.52,1.56,0.21,0.2,0
0.44,0.8,0.8,0.73,0.76,0
0.47,0.85,0.84,0.06,0.07,0
0.34,1.12,1.13,0.39,0.41,0
0.41,1.66,1.66,0.6,0.58,0
0.45,1.34,1.15,0.35,0.51,0
0.31,1.23,1.11,0.12,0.09,0
0.77,1.42,1.13,0.48,0.03,0
0.63,0.97,1.12,0.52,0.01,0
0.46,0.88,1.17,0.33,0.07,0
0.44,0.99,1.24,0.14,0.12,0
0.49,1.02,1.3,0.03,0.08,0
0.96,1.03,1.35,0.01,0.57,0
0.51,1.01,0.95,0.05,0.6,0
0.25,0.99,1.03,0.05,0.31,0
0.48,1.31,1.03,0.35,0.05,0
0.62,0.89,1.05,0.52,0.02,0
0.59,0.76,0.98,0.43,0.09,0
0.52,0.92,1.28,0.39,0.36,0
0.67,0.93,1.28,0.05,0.24,0
0.72,1.04,0.8,0.11,0.67,0
0.44,1.42,1.11,0.4,0.48,0
0.52,0.81,1.18,0.62,0.08,0
0.94,0.83,1.55,0.25,0.37,0
0.47,0.95,0.89,0.24,0.67,0
0.64,1.04,0.8,0.11,0.53,0
0.32,1.12,1.06,0.15,0.51,0
0.24,1.41,1.46,0.29,0.41,0
0.64,0.77,0.75,0.78,0.87,0
0.67,0.79,0.79,0.11,0.15,0
0.36,1.12,1.12,0.61,0.68,0
0.3,1.08,1.07,0.07,0.09,0
0.29,0.99,0.95,0.12,0.18,0
0.42,1.26,1.29,0.31,0.41,0
1.15,1.88,1.94,0.77,0.82,0
0.73,1.38,1.27,0.63,0.74,0
0.21,1.13,1.09,0.37,0.33,0
0.18,1.2,1.14,0.1,0.09,0
0.21,1.14,1.22,0.08,0.1,0
0.21,1.15,1.17,0.05,0.07,0
0.22,1.09,1.17,0.07,0.02,0
0.26,1.1,1.11,0.04,0.07,0
0.32,1.24,1.24,0.14,0.15,0
1.4,1.42,1.4,0.56,0.59,0
0.67,1.03,0.93,0.53,0.61,0
0.46,1.03,0.9,0.18,0.13,0
0.74,1.21,1.67,0.2,0.79,0
0.61,1.05,1.15,0.18,0.53,0
0.86,1.7,1.13,0.67,0.12,0
0.65,1.56,1.12,0.22,0.06,0
0.29,1.25,1.21,0.38,0.13,0
0.25,1.41,1.42,0.16,0.21,0
0.32,1.32,1.31,0.11,0.12,0
1.39,1.56,1.51,0.63,0.61,0
0.63,1.02,1.0,0.69,0.62,0
0.21,1.07,1.06,0.18,0.27,0
0.2,1.07,1.08,0.02,0.05,0
0.27,1.41,1.43,0.34,0.35,0
0.31,1.0,1.0,0.41,0.43,0
1.0,1.47,1.45,0.59,0.57,0
0.76,1.62,1.62,0.3,0.26,0
0.37,1.25,1.28,0.52,0.5,0
0.51,0.84,0.83,0.55,0.56,0
0.47,0.87,0.98,0.11,0.21,0
0.61,1.05,1.12,0.22,0.31,0
0.77,1.2,0.88,0.18,0.35,0
0.54,1.02,1.01,0.2,0.28,0
0.35,1.2,1.23,0.23,0.25,0
1.3,1.51,1.49,0.58,0.56,0
0.93,1.07,1.01,0.48,0.51,0
0.67,1.59,1.56,0.54,0.57,0
0.87,1.04,1.04,0.6,0.55,0
0.55,0.81,0.79,0.57,0.58,0
0.48,0.92,0.92,0.34,0.37,0
0.67,0.88,0.91,0.08,0.12,0
0.69,1.61,1.57,0.73,0.66,0
0.57,1.66,1.67,0.22,0.2,0
0.39,1.46,1.46,0.39,0.37,0
0.52,0.79,0.79,0.72,0.7,0
0.72,0.77,0.81,0.21,0.32,0
0.51,1.32,1.02,0.82,0.47,0
0.5,1.62,1.44,0.4,0.43,0
0.74,1.57,1.0,0.09,0.45,0
0.51,1.67,1.7,0.11,0.71,0
0.58,1.59,1.6,0.21,0.14,0
1.59,1.14,1.17,0.73,0.78,0
0.64,0.86,0.8,0.55,0.63,0
0.72,1.48,1.09,0.67,0.44,0
0.91,0.78,1.33,0.77,0.26,0
0.74,0.87,0.76,0.11,0.74,0
0.63,0.91,0.75,0.13,0.06,0
0.34,1.47,1.46,0.59,0.87,0
0.28,1.15,1.16,0.36,0.33,0
0.67,0.81,0.8,0.83,0.82,0
0.62,0.78,0.8,0.27,0.24,0
0.46,0.77,0.79,0.17,0.18,0
0.36,1.47,1.46,0.76,0.72,0
0.38,1.69,1.72,0.35,0.35,0
0.33,1.53,1.57,0.24,0.21,0
0.54,0.76,0.75,0.83,0.86,0
0.59,0.75,0.75,0.09,0.11,0
0.35,1.21,1.2,0.73,0.7,0
0.26,1.5,1.56,0.37,0.4,0
1.05,1.52,1.46,0.44,0.39,0
1.39,1.05,0.98,0.64,0.65,0
0.51,0.9,0.93,0.48,0.49,0
1.13,0.96,1.74,0.09,0.88,0
0.99,0.96,1.53,0.06,0.29,0
0.81,1.34,0.95,0.44,0.63,0
