distanza,y,y2,distanzaDx,distanzaSx,Sesso
0.28,1.15,1.18,0.09,0.07,1
0.46,0.72,0.75,0.47,0.46,1
0.57,0.85,0.71,0.19,0.14,1
0.72,1.16,0.72,0.32,0.02,1
0.78,1.16,0.72,0.06,0.02,1
0.6,0.71,0.91,0.52,0.24,1
0.88,0.77,1.4,0.14,0.51,1
0.94,0.75,1.28,0.1,0.18,1
0.68,0.78,0.69,0.05,0.7,1
0.54,0.87,0.81,0.13,0.29,1
0.39,1.14,1.17,0.28,0.39,1
0.33,1.1,1.18,0.06,0.07,1
0.35,0.77,0.75,0.34,0.47,1
0.31,0.77,0.76,0.03,0.02,1
0.34,1.35,1.32,0.59,0.59,1
0.28,1.22,1.15,0.14,0.19,1
0.39,1.1,0.84,0.12,0.34,1
0.67,1.18,0.67,0.09,0.24,1
0.95,1.29,0.72,0.41,0.14,1
0.54,0.99,0.8,0.36,0.16,1
0.58,0.78,1.19,0.23,0.44,1
0.73,0.73,1.28,0.09,0.09,1
0.83,0.73,1.33,0.04,0.15,1
1.05,0.8,1.28,0.11,0.63,1
0.6,0.87,0.88,0.14,0.49,1
0.55,1.08,0.73,0.22,0.27,1
0.7,1.15,0.74,0.12,0.06,1
0.73,0.74,0.76,0.61,0.02,1
0.39,0.71,0.81,0.23,0.2,1
0.61,0.71,1.18,0.01,0.42,1
0.77,0.72,0.96,0.01,0.5,1
0.86,0.95,0.72,0.31,0.66,1
0.59,0.94,0.79,0.16,0.37,1
0.61,0.72,1.07,0.34,0.3,1
0.74,0.72,1.27,0.11,0.27,1
0.55,0.75,0.68,0.05,0.65,1
0.5,0.82,0.78,0.14,0.2,1
0.39,1.23,1.26,0.43,0.5,1
0.4,0.91,0.96,0.32,0.32,1
0.47,0.73,0.73,0.3,0.38,1
0.46,0.73,0.75,0.01,0.05,1
0.48,0.74,0.75,0.03,0.01,1
0.51,0.81,0.81,0.11,0.11,1
0.48,1.29,1.27,0.55,0.52,1
0.78,1.56,1.52,0.31,0.29,1
1.02,1.72,1.68,0.4,0.39,1
0.7,1.45,1.43,0.33,0.31,1
0.39,0.86,0.81,0.61,0.64,1
0.43,0.72,0.69,0.23,0.22,1
0.42,0.72,0.69,0.01,0.01,1
0.36,0.72,0.71,0.01,0.07,1
0.4,0.73,0.72,0.02,0.05,1
0.48,1.05,1.07,0.45,0.48,1
0.77,1.27,1.26,0.28,0.23,1
1.38,1.24,1.2,0.39,0.42,1
0.66,0.82,0.83,0.58,0.49,1
0.98,0.82,1.2,0.05,0.46,1
1.04,0.8,1.51,0.02,0.41,1
0.73,0.97,0.88,0.26,0.65,1
0.89,1.54,0.82,0.62,0.16,1
0.54,1.41,1.19,0.19,0.39,1
0.32,1.44,1.46,0.1,0.28,1
0.38,0.77,0.8,0.67,0.66,1
0.78,1.24,1.25,0.56,0.51,1
1.06,1.29,1.28,0.26,0.35,1
0.59,1.22,1.26,0.24,0.29,1
0.47,1.24,1.28,0.05,0.08,1
0.42,1.25,1.31,0.04,0.04,1
0.38,1.12,1.19,0.15,0.17,1
0.38,1.02,1.03,0.1,0.16,1
1.11,1.33,1.33,0.52,0.55,1
0.45,1.35,1.4,0.37,0.39,1
0.39,0.72,0.72,0.66,0.72,1
0.41,0.72,0.83,0.04,0.24,1
0.5,0.72,1.05,0.05,0.24,1
0.83,0.97,1.03,0.34,0.71,1
1.2,1.06,0.89,0.54,0.22,1
0.64,1.09,1.08,0.37,0.57,1
0.49,1.27,1.27,0.21,0.26,1
1.25,1.36,1.31,0.45,0.49,1
0.99,1.24,1.3,0.24,0.11,1
0.88,1.3,1.37,0.08,0.09,1
0.99,0.81,0.85,0.58,0.56,1
0.94,0.8,0.76,0.03,0.13,1
