distanza,y,y2,distanzaDx,distanzaSx,Sesso
0.4,1.63,1.63,0.07,0.09,1
0.37,0.92,0.85,0.81,0.85,1
0.24,0.92,0.91,0.2,0.18,1
0.47,1.14,1.31,0.25,0.41,1
0.72,1.12,1.56,0.05,0.32,1
0.64,1.12,0.8,0.05,0.76,1
0.58,1.39,1.06,0.27,0.3,1
0.67,1.16,1.07,0.35,0.06,1
0.5,0.88,1.05,0.4,0.07,1
0.42,1.17,1.18,0.29,0.14,1
0.38,1.4,1.41,0.24,0.24,1
0.34,1.3,1.34,0.17,0.07,1
0.26,0.82,0.83,0.49,0.51,1
0.36,1.06,1.07,0.26,0.25,1
0.33,1.08,1.17,0.14,0.15,1
0.29,1.03,0.97,0.2,0.27,1
0.26,1.0,1.08,0.13,0.17,1
0.47,1.15,1.24,0.19,0.19,1
1.07,1.18,1.23,0.07,0.66,1
0.59,1.18,0.91,0.14,0.54,1
0.37,1.13,0.84,0.14,0.19,1
0.42,1.19,0.85,0.07,0.04,1
0.47,1.21,0.86,0.09,0.02,1
1.02,1.39,0.88,0.61,0.03,1
0.57,1.06,0.94,0.41,0.13,1
0.49,1.05,1.4,0.28,0.47,1
0.6,1.08,1.54,0.04,0.16,1
0.84,1.1,0.72,0.03,0.95,1
0.48,1.16,0.94,0.15,0.41,1
0.43,1.31,1.02,0.16,0.18,1
0.63,0.99,0.97,0.46,0.06,1
0.51,0.96,0.93,0.24,0.05,1
0.43,1.35,1.44,0.41,0.51,1
0.7,1.3,0.76,0.05,0.69,1
0.7,1.45,0.85,0.16,0.11,1
0.38,0.75,0.88,0.71,0.06,1
0.41,1.21,1.15,0.46,0.29,1
0.35,1.49,1.49,0.33,0.37,1
0.29,1.31,1.31,0.29,0.26,1
0.26,0.87,0.85,0.44,0.46,1
0.31,1.35,1.23,0.49,0.39,1
0.34,1.21,1.13,0.15,0.1,1
0.36,1.17,1.1,0.04,0.04,1
0.34,1.17,1.11,0.04,0.01,1
0.44,1.22,1.19,0.07,0.14,1
1.14,1.7,1.64,0.65,0.69,1
0.49,1.17,1.09,0.62,0.7,1
0.16,0.9,0.89,0.32,0.28,1
0.17,0.98,0.98,0.09,0.1,1
0.2,1.01,1.01,0.03,0.04,1
0.2,1.05,1.06,0.07,0.07,1
0.29,1.16,1.15,0.13,0.11,1
0.17,1.16,1.14,0.07,0.06,1
0.16,1.21,1.16,0.07,0.02,1
1.22,1.28,1.22,0.55,0.59,1
0.61,0.95,0.99,0.46,0.39,1
0.66,0.75,0.83,0.22,0.2,1
0.74,1.27,0.88,0.53,0.09,1
0.55,0.93,0.71,0.41,0.19,1
0.83,1.01,1.59,0.09,0.91,1
0.46,1.0,0.99,0.03,0.61,1
0.38,1.49,1.51,0.49,0.53,1
0.35,1.01,0.97,0.55,0.58,1
0.12,1.25,1.14,0.31,0.29,1
1.34,1.22,1.28,0.7,0.7,1
0.45,0.96,0.88,0.54,0.63,1
0.18,0.89,0.83,0.19,0.12,1
0.39,1.46,1.45,0.58,0.64,1
0.35,1.48,1.49,0.05,0.1,1
0.15,1.13,1.01,0.38,0.51,1
1.4,1.22,1.26,0.7,0.73,1
0.55,1.65,1.63,0.62,0.59,1
0.34,0.82,0.79,0.89,0.89,1
0.19,0.88,0.83,0.14,0.12,1
0.29,1.09,0.83,0.24,0.02,1
0.92,1.12,0.9,0.72,0.09,1
1.03,1.02,1.02,0.31,0.34,1
0.79,1.08,0.85,0.32,0.28,1
0.22,1.22,1.16,0.27,0.45,1
1.26,1.32,1.26,0.6,0.54,1
0.66,1.53,1.5,0.39,0.36,1
0.59,1.66,1.64,0.15,0.16,1
0.93,0.76,0.74,0.92,0.92,1
0.82,1.03,0.95,0.3,0.29,1
0.73,0.76,0.78,0.33,0.23,1
0.61,0.69,0.66,0.34,0.32,1
0.67,1.51,1.54,1.03,1.03,1
0.55,1.56,1.57,0.42,0.38,1
0.41,1.49,1.46,0.2,0.18,1
0.54,0.66,0.65,0.89,0.85,1
0.54,0.78,0.61,0.21,0.1,1
0.74,0.91,1.3,0.23,0.93,1
0.53,1.5,1.44,0.59,0.32,1
0.53,0.68,1.02,0.83,0.42,1
0.49,1.1,0.96,0.46,0.09,1
0.61,1.23,1.31,0.17,0.4,1
1.14,1.41,1.4,0.42,0.41,1
0.61,1.45,1.64,0.29,0.39,1
0.94,1.39,1.02,0.08,0.8,1
1.0,1.51,0.67,0.14,0.65,1
0.72,0.67,0.84,0.86,0.27,1
0.62,1.3,1.41,0.76,0.61,1
0.43,1.58,1.6,0.36,0.3,1
0.36,0.72,0.74,0.9,0.92,1
0.25,0.73,0.72,0.15,0.19,1
0.47,0.64,0.62,0.32,0.34,1
0.41,0.55,0.55,0.1,0.07,1
0.47,1.26,1.3,0.89,0.91,1
0.46,1.48,1.52,0.53,0.51,1
0.39,1.37,1.38,0.45,0.41,1
0.44,0.64,0.64,0.85,0.81,1
0.39,0.61,0.6,0.07,0.05,1
0.41,1.6,1.66,1.08,1.11,1
0.27,1.64,1.61,0.23,0.17,1
0.96,1.24,1.22,0.56,0.58,1
1.28,1.35,1.36,0.39,0.42,1
0.67,1.15,1.51,0.54,0.27,1
1.08,1.73,1.43,0.72,0.09,1
0.72,1.4,1.25,0.38,0.34,1
1.02,1.31,1.39,0.11,0.39,1
0.87,1.33,1.37,0.16,0.23,1
0.5,1.15,0.87,0.23,0.6,1
0.3,1.23,1.14,0.1,0.33,1
0.11,1.28,1.2,0.1,0.14,1
1.34,1.19,1.19,0.61,0.68,1
1.03,1.36,1.29,0.22,0.22,1
0.47,1.62,1.65,0.46,0.46,1
0.4,1.47,1.43,0.34,0.27,1
0.44,0.64,0.64,0.88,0.82,1
0.44,0.65,0.62,0.18,0.15,1
0.34,0.79,0.92,0.71,0.8,1
0.44,1.51,1.5,0.74,0.64,1
0.42,1.53,1.53,0.28,0.28,1
0.34,0.66,0.72,0.87,0.82,1
0.2,1.02,1.02,0.36,0.33,1
1.16,1.74,1.73,0.84,0.89,1
0.7,1.67,1.63,0.23,0.27,1
0.52,1.61,1.6,0.14,0.08,1
0.97,1.48,0.72,0.2,0.89,1
0.55,0.93,0.7,0.57,0.11,1
0.29,0.67,0.69,0.36,0.05,1
0.8,1.41,0.71,0.77,0.02,1
0.43,0.74,0.74,0.68,0.04,1
0.31,0.82,0.81,0.11,0.11,1
0.24,1.01,0.95,0.19,0.17,1
0.26,1.23,1.2,0.23,0.26,1
0.1,1.2,1.17,0.1,0.1,1
1.02,1.21,1.25,0.43,0.51,1
1.05,1.27,1.21,0.21,0.17,1
0.53,1.36,1.33,0.29,0.28,1
0.4,1.51,1.52,0.2,0.24,1
0.34,1.37,1.38,0.22,0.18,1
0.39,0.65,0.67,0.74,0.72,1
0.45,0.62,0.63,0.16,0.11,1
0.4,0.63,0.62,0.01,0.06,1
0.39,0.61,0.61,0.1,0.07,1
0.39,1.29,1.28,0.76,0.75,1
0.31,1.18,1.14,0.12,0.18,1
0.34,1.17,1.12,0.05,0.03,1
0.26,1.16,1.11,0.05,0.05,1
0.65,1.31,1.33,0.25,0.36,1
1.06,1.68,1.68,0.49,0.49,1
0.68,1.33,1.35,0.44,0.36,1
0.43,1.44,1.46,0.14,0.2,1
0.51,0.64,0.65,0.85,0.84,1
0.57,0.64,0.63,0.08,0.1,1
0.62,1.55,1.6,1.05,1.05,1
0.5,1.61,1.63,0.28,0.24,1
0.41,0.65,0.69,0.97,0.94,1
0.29,0.85,0.87,0.37,0.35,1
0.37,1.53,1.54,0.69,0.68,1
0.41,1.49,1.53,0.26,0.26,1
0.27,0.95,0.92,0.77,0.78,1
0.48,0.85,0.89,0.24,0.12,1
0.61,1.53,1.53,0.8,0.73,1
0.55,1.41,1.43,0.13,0.13,1
0.16,0.95,0.96,0.48,0.57,1
0.13,1.02,1.05,0.08,0.1,1
0.13,1.0,1.06,0.04,0.04,1
0.1,1.0,1.08,0.04,0.03,1
0.1,1.0,1.08,0.02,0.01,1
0.11,0.99,1.08,0.01,0.0,1
0.1,0.99,1.08,0.01,0.02,1
0.22,1.02,1.09,0.07,0.12,1
0.23,1.02,1.12,0.03,0.05,1
0.23,1.01,1.11,0.03,0.03,1
