distanza,y,y2,distanzaDx,distanzaSx,Sesso
0.52,1.15,1.12,0.21,0.22,0
0.53,1.15,1.15,0.02,0.04,0
0.75,1.38,1.37,0.26,0.26,0
1.19,1.61,1.65,0.32,0.37,0
0.81,1.39,1.45,0.3,0.26,0
0.37,1.02,1.01,0.43,0.51,0
0.25,1.03,1.02,0.06,0.06,0
0.25,1.15,1.13,0.13,0.12,0
0.35,0.92,0.93,0.25,0.21,0
0.33,0.97,0.97,0.05,0.04,0
0.43,0.98,1.14,0.05,0.22,0
0.57,0.96,0.89,0.04,0.33,0
0.45,0.97,0.83,0.04,0.17,0
0.59,1.15,0.89,0.29,0.12,0
0.66,0.95,0.91,0.23,0.03,0
0.41,0.88,0.91,0.25,0.03,0
0.25,1.0,0.98,0.16,0.1,0
0.23,1.01,1.0,0.02,0.02,0
0.33,0.93,0.9,0.13,0.12,0
0.28,0.94,0.92,0.07,0.05,0
0.29,0.96,0.95,0.13,0.1,0
0.29,1.28,1.28,0.32,0.33,0
0.3,1.16,1.16,0.13,0.13,0
0.41,1.03,1.08,0.15,0.12,0
0.54,1.07,1.21,0.05,0.2,0
0.59,1.08,1.18,0.02,0.07,0
0.32,1.04,0.98,0.04,0.36,0
0.35,1.1,0.99,0.12,0.07,0
0.53,1.24,0.99,0.17,0.04,0
0.85,1.32,1.0,0.34,0.02,0
0.65,1.17,1.02,0.21,0.04,0
0.33,1.01,1.05,0.35,0.04,0
0.34,1.0,1.25,0.07,0.2,0
0.63,0.98,0.96,0.04,0.51,0
0.53,0.99,0.84,0.02,0.22,0
0.35,1.06,0.94,0.12,0.27,0
0.5,1.16,0.99,0.2,0.06,0
0.65,0.95,0.98,0.29,0.04,0
0.38,0.93,1.03,0.26,0.07,0
0.37,0.95,0.91,0.04,0.13,0
0.33,0.98,0.9,0.05,0.08,0
0.37,1.07,0.96,0.15,0.07,0
0.32,0.94,0.98,0.17,0.04,0
0.28,1.02,1.05,0.09,0.07,0
0.23,1.14,1.11,0.14,0.08,0
0.29,0.9,0.88,0.24,0.23,0
0.27,0.92,0.9,0.09,0.06,0
0.24,0.98,0.97,0.07,0.09,0
0.23,1.0,0.98,0.02,0.01,0
0.34,1.09,1.06,0.11,0.11,0
0.51,1.26,1.26,0.2,0.23,0
0.99,1.62,1.57,0.45,0.39,0
0.61,1.35,1.36,0.34,0.27,0
0.23,1.07,1.05,0.35,0.37,0
0.21,1.11,1.1,0.05,0.06,0
0.2,1.11,1.1,0.01,0.01,0
0.19,1.11,1.09,0.01,0.01,0
0.25,1.13,1.1,0.04,0.03,0
0.28,1.14,1.12,0.02,0.02,0
0.4,1.13,1.12,0.08,0.06,0
1.16,1.25,1.18,0.41,0.38,0
0.68,1.1,1.03,0.29,0.28,0
0.52,1.05,1.0,0.1,0.19,0
0.72,1.41,1.08,0.37,0.1,0
0.47,1.07,1.04,0.4,0.06,0
0.65,0.99,1.27,0.15,0.3,0
0.48,1.05,1.25,0.07,0.15,0
0.24,1.09,1.08,0.06,0.24,0
0.25,1.17,1.13,0.08,0.05,0
0.34,1.09,1.06,0.1,0.1,0
0.91,1.25,1.22,0.32,0.34,0
0.45,1.05,1.04,0.31,0.29,0
0.2,1.01,1.03,0.16,0.13,0
0.2,1.02,1.03,0.04,0.01,0
0.23,1.2,1.16,0.19,0.14,0
0.3,1.01,0.96,0.2,0.2,0
0.66,1.22,1.18,0.26,0.31,0
0.57,1.22,1.22,0.09,0.07,0
0.29,1.19,1.19,0.11,0.17,0
0.21,0.95,0.95,0.25,0.25,0
0.26,1.04,0.99,0.11,0.05,0
0.47,1.06,1.01,0.18,0.04,0
0.61,1.0,1.04,0.11,0.08,0
0.57,1.02,1.06,0.19,0.15,0
0.38,1.16,1.18,0.16,0.21,0
0.98,1.22,1.19,0.3,0.31,0
0.54,1.08,1.12,0.27,0.22,0
0.4,1.03,1.05,0.08,0.11,0
0.61,1.14,1.1,0.16,0.11,0
0.6,0.95,0.92,0.2,0.19,0
0.42,1.0,0.99,0.1,0.13,0
0.56,0.93,0.92,0.1,0.1,0
0.67,1.24,1.23,0.32,0.32,0
0.42,1.15,1.14,0.17,0.15,0
0.24,1.12,1.11,0.1,0.1,0
0.28,0.92,0.91,0.2,0.2,0
0.27,0.92,0.93,0.03,0.03,0
0.33,0.92,1.03,0.02,0.12,0
0.35,0.9,1.08,0.02,0.05,0
0.31,0.96,1.02,0.12,0.09,0
0.35,1.15,1.06,0.19,0.04,0
0.34,1.13,1.11,0.04,0.06,0
0.79,1.24,1.21,0.25,0.25,0
0.53,1.1,1.18,0.22,0.1,0
0.45,1.04,1.14,0.09,0.05,0
0.57,1.13,0.89,0.11,0.26,0
0.57,0.98,0.99,0.19,0.13,0
0.42,0.97,1.04,0.12,0.06,0
0.34,1.07,1.07,0.12,0.04,0
