distanza,y,y2,distanzaDx,distanzaSx,Sesso
0.88,1.55,1.52,0.15,0.12,0
1.42,1.65,1.7,0.33,0.39,0
0.57,1.01,1.04,0.77,0.79,0
0.24,1.06,1.04,0.12,0.23,0
0.37,1.42,1.4,0.36,0.37,0
0.35,0.87,0.87,0.55,0.53,0
0.47,0.85,0.83,0.14,0.17,0
0.42,1.07,0.92,0.26,0.17,0
0.82,1.51,0.95,0.48,0.05,0
0.67,0.79,0.94,0.73,0.06,0
0.63,0.78,1.09,0.17,0.19,0
0.74,0.86,1.4,0.12,0.31,0
0.56,0.93,0.78,0.07,0.64,0
0.41,0.96,0.89,0.06,0.2,0
0.43,1.33,1.34,0.37,0.47,0
0.32,1.38,1.34,0.09,0.08,0
0.43,0.79,0.79,0.6,0.57,0
0.34,1.19,1.13,0.44,0.39,0
0.31,1.21,1.15,0.04,0.04,0
0.32,1.47,1.43,0.3,0.3,0
0.33,1.33,1.28,0.19,0.15,0
0.47,1.47,1.21,0.14,0.08,0
0.98,1.35,1.24,0.59,0.04,0
0.52,1.05,1.16,0.53,0.09,0
0.32,1.06,1.09,0.17,0.07,0
0.57,1.06,1.34,0.02,0.32,0
0.68,1.04,1.41,0.02,0.11,0
1.01,1.05,1.3,0.02,0.47,0
0.62,1.1,1.0,0.06,0.48,0
0.54,1.39,1.02,0.3,0.29,0
0.65,1.51,1.05,0.12,0.05,0
0.84,0.86,1.03,0.81,0.06,0
0.55,0.77,0.97,0.28,0.09,0
0.5,0.91,1.24,0.29,0.3,0
0.73,0.87,1.1,0.06,0.33,0
0.72,0.93,0.77,0.07,0.52,0
0.64,1.35,0.87,0.45,0.36,0
0.57,0.76,0.94,0.65,0.08,0
0.62,0.84,1.21,0.15,0.29,0
0.34,0.97,0.84,0.16,0.39,0
0.42,1.13,0.88,0.17,0.04,0
0.37,1.36,1.16,0.23,0.3,0
0.27,1.35,1.25,0.05,0.1,0
0.44,0.81,0.81,0.58,0.48,0
0.32,1.01,0.99,0.28,0.23,0
0.29,1.19,1.18,0.19,0.19,0
0.43,1.27,1.29,0.09,0.15,0
0.59,1.36,1.36,0.12,0.11,0
0.84,1.5,1.54,0.19,0.23,0
1.45,1.82,1.82,0.51,0.45,0
0.77,1.26,1.3,0.68,0.63,0
0.28,1.09,1.08,0.29,0.34,0
0.29,1.1,1.08,0.02,0.01,0
0.27,1.1,1.06,0.01,0.02,0
0.32,1.12,1.12,0.05,0.07,0
0.35,1.14,1.15,0.02,0.05,0
0.31,1.21,1.19,0.08,0.05,0
0.43,1.35,1.28,0.15,0.15,0
1.6,1.16,1.26,0.72,0.66,0
0.83,0.99,1.03,0.49,0.46,0
0.54,0.96,0.91,0.18,0.17,0
1.03,1.05,1.85,0.1,0.95,0
0.61,1.19,1.37,0.17,0.53,0
