distanza,y,y2,distanzaDx,distanzaSx,Sesso
0.57,1.47,1.49,0.06,0.1,0
0.82,1.75,1.79,0.52,0.6,0
0.63,1.73,1.79,0.16,0.19,0
0.47,1.73,1.77,0.08,0.1,0
0.38,1.66,1.69,0.11,0.13,0
0.33,1.1,1.07,0.58,0.64,0
0.3,0.9,0.9,0.25,0.23,0
0.47,0.93,1.25,0.05,0.38,0
0.65,0.95,1.43,0.04,0.22,0
0.58,0.95,0.84,0.01,0.63,0
0.85,1.4,0.81,0.48,0.16,0
0.86,1.47,0.87,0.17,0.17,0
0.58,0.86,0.89,0.62,0.06,0
0.48,1.07,1.1,0.25,0.23,0
0.37,1.46,1.48,0.4,0.38,0
0.32,1.4,1.43,0.09,0.06,0
0.3,0.92,0.89,0.48,0.55,0
0.31,0.87,0.84,0.06,0.09,0
0.36,1.12,1.1,0.27,0.3,0
0.35,1.22,1.23,0.1,0.13,0
0.38,1.02,1.24,0.2,0.09,0
0.45,1.0,1.31,0.05,0.07,0
0.89,1.01,1.36,0.04,0.54,0
0.83,1.05,1.37,0.06,0.08,0
0.48,1.2,0.99,0.17,0.5,0
0.53,1.3,0.85,0.14,0.31,0
0.56,1.3,0.86,0.1,0.07,0
0.87,1.35,0.88,0.53,0.03,0
0.7,1.34,1.07,0.1,0.22,0
0.51,1.22,1.47,0.23,0.4,0
0.57,1.22,1.44,0.08,0.16,0
0.95,1.2,0.83,0.04,0.76,0
0.91,1.31,0.76,0.14,0.23,0
0.85,1.53,0.87,0.22,0.29,0
0.75,1.21,0.85,0.39,0.1,0
0.76,0.79,1.23,0.52,0.4,0
0.8,0.82,1.43,0.09,0.2,0
0.68,0.97,0.74,0.19,0.77,0
0.86,1.45,0.78,0.5,0.06,0
0.41,0.83,0.84,0.62,0.14,0
0.38,0.81,0.81,0.11,0.05,0
0.33,1.35,1.36,0.56,0.6,0
0.3,1.35,1.37,0.01,0.02,0
0.47,0.75,0.75,0.65,0.7,0
0.61,0.74,0.74,0.21,0.16,0
0.33,0.83,0.83,0.32,0.36,0
0.28,0.86,0.85,0.07,0.04,0
0.51,0.78,0.75,0.2,0.27,0
0.67,1.25,1.27,0.59,0.67,0
1.13,1.82,1.85,0.74,0.78,0
0.61,1.81,1.82,0.22,0.34,0
0.47,1.7,1.72,0.16,0.16,0
0.39,1.43,1.5,0.29,0.23,0
0.42,1.4,1.41,0.04,0.13,0
0.4,1.38,1.41,0.02,0.02,0
0.4,1.38,1.39,0.06,0.07,0
0.33,1.33,1.35,0.06,0.08,0
0.41,1.32,1.36,0.03,0.05,0
1.32,1.34,1.4,0.48,0.54,0
0.85,1.2,1.27,0.36,0.36,0
0.71,1.15,1.13,0.06,0.19,0
0.85,1.53,1.05,0.4,0.08,0
0.86,1.51,0.97,0.07,0.09,0
0.71,1.49,1.6,0.05,0.64,0
0.58,1.51,1.64,0.03,0.17,0
0.44,1.54,1.62,0.06,0.08,0
0.34,1.24,1.2,0.34,0.47,0
0.44,1.29,1.27,0.08,0.08,0
1.23,1.45,1.5,0.5,0.52,0
0.79,1.53,1.55,0.25,0.26,0
0.49,1.44,1.41,0.19,0.23,0
0.4,1.54,1.53,0.13,0.13,0
0.33,1.47,1.5,0.08,0.05,0
0.38,1.11,1.12,0.37,0.39,0
1.4,1.38,1.41,0.65,0.65,0
0.74,1.63,1.66,0.4,0.43,0
0.4,1.26,1.23,0.47,0.51,0
0.38,0.94,0.89,0.33,0.37,0
0.41,1.27,0.96,0.35,0.09,0
0.61,1.02,0.93,0.51,0.14,0
0.98,0.97,1.13,0.18,0.35,0
0.62,1.09,1.09,0.33,0.09,0
0.36,1.38,1.31,0.32,0.27,0
1.43,1.29,1.39,0.54,0.65,0
0.78,1.59,1.61,0.45,0.43,0
0.68,1.6,1.64,0.06,0.07,0
1.02,1.06,1.08,0.58,0.61,0
0.66,0.74,0.75,0.61,0.64,0
0.82,0.8,0.79,0.24,0.23,0
0.88,0.9,0.89,0.18,0.21,0
0.9,1.42,1.51,0.52,0.62,0
0.63,1.6,1.68,0.22,0.27,0
0.47,1.51,1.56,0.16,0.18,0
0.33,0.8,0.8,0.73,0.77,0
0.36,0.81,0.81,0.03,0.04,0
0.66,0.82,1.32,0.01,0.56,0
0.82,0.82,1.59,0.03,0.36,0
0.67,1.0,1.55,0.25,0.05,0
0.36,1.32,1.39,0.32,0.25,0
0.49,1.3,1.37,0.07,0.08,0
1.22,1.42,1.55,0.43,0.46,0
0.77,1.52,1.64,0.26,0.26,0
0.81,1.5,1.36,0.05,0.35,0
1.03,1.44,0.77,0.07,0.67,0
0.65,0.77,0.89,0.69,0.23,0
0.57,1.01,1.02,0.29,0.18,0
0.37,1.45,1.48,0.45,0.47,0
0.35,0.96,0.97,0.49,0.51,0
0.37,0.84,0.86,0.15,0.16,0
0.33,0.89,0.86,0.07,0.02,0
0.31,0.88,0.87,0.03,0.01,0
0.35,1.4,1.43,0.53,0.56,0
0.28,1.53,1.56,0.17,0.17,0
0.28,1.26,1.31,0.3,0.3,0
0.32,0.83,0.86,0.45,0.46,0
0.32,0.85,0.83,0.04,0.04,0
0.4,1.24,1.27,0.42,0.47,0
0.38,1.4,1.4,0.16,0.13,0
0.81,1.31,1.36,0.21,0.24,0
1.12,1.35,1.37,0.17,0.24,0
0.63,1.37,1.16,0.29,0.39,0
0.97,1.69,1.13,0.44,0.09,0
0.81,1.6,1.14,0.2,0.03,0
0.76,1.39,1.38,0.24,0.31,0
0.93,1.38,1.74,0.06,0.6,0
0.66,1.42,1.66,0.06,0.28,0
0.44,1.36,1.42,0.08,0.33,0
0.38,1.29,1.3,0.08,0.12,0
0.93,1.32,1.35,0.26,0.29,0
1.12,1.49,1.52,0.3,0.31,0
0.53,1.54,1.61,0.31,0.34,0
0.32,1.27,1.3,0.32,0.34,0
0.32,0.79,0.78,0.53,0.58,0
0.33,0.83,0.82,0.08,0.1,0
0.32,0.97,0.96,0.18,0.21,0
0.45,1.64,1.68,0.7,0.76,0
0.35,1.51,1.56,0.17,0.17,0
0.34,0.81,0.82,0.7,0.74,0
0.38,0.93,0.98,0.14,0.17,0
1.38,1.77,1.83,0.97,1.0,0
0.84,1.76,1.87,0.45,0.5,0
0.45,1.74,1.78,0.33,0.35,0
0.96,1.71,0.86,0.05,0.94,0
1.1,1.73,0.75,0.02,0.29,0
1.03,1.76,0.82,0.05,0.14,0
1.02,1.7,0.79,0.09,0.05,0
0.56,0.96,0.79,0.76,0.01,0
0.41,0.76,0.79,0.36,0.02,0
0.45,1.1,1.1,0.42,0.43,0
0.34,1.38,1.42,0.29,0.33,0
0.24,1.31,1.36,0.08,0.1,0
0.86,1.32,1.35,0.25,0.38,0
1.28,1.44,1.46,0.35,0.41,0
0.67,1.62,1.64,0.36,0.37,0
0.41,1.61,1.62,0.12,0.15,0
0.34,1.31,1.31,0.35,0.37,0
0.54,0.74,0.75,0.7,0.74,0
0.6,0.76,0.78,0.17,0.16,0
0.48,0.85,0.83,0.41,0.43,0
0.37,1.02,1.0,0.24,0.27,0
0.41,1.48,1.55,0.46,0.56,0
0.34,1.58,1.61,0.15,0.13,0
0.41,1.48,1.49,0.14,0.19,0
0.41,1.38,1.37,0.12,0.14,0
0.56,1.38,1.38,0.09,0.07,0
1.23,1.71,1.76,0.57,0.66,0
0.63,1.77,1.8,0.27,0.35,0
0.39,1.44,1.47,0.49,0.48,0
0.61,0.76,0.76,0.74,0.77,0
0.87,0.79,0.79,0.17,0.17,0
1.14,1.21,1.29,0.55,0.66,0
0.6,1.51,1.56,0.39,0.41,0
0.34,0.8,0.79,0.73,0.78,0
0.39,0.75,0.75,0.13,0.13,0
0.41,1.21,1.26,0.56,0.62,0
0.34,1.57,1.61,0.39,0.41,0
0.33,1.37,1.42,0.22,0.23,0
0.35,0.77,0.78,0.64,0.67,0
0.37,0.8,0.81,0.03,0.03,0
0.31,0.78,0.77,0.05,0.14,0
0.35,0.77,0.77,0.03,0.05,0
0.31,0.78,0.76,0.04,0.02,0
0.31,0.78,0.77,0.01,0.02,0
0.3,0.77,0.77,0.01,0.01,0
0.29,0.77,0.77,0.0,0.01,0
0.28,0.77,0.77,0.01,0.01,0
