distanza,y,y2,distanzaDx,distanzaSx,Sesso
0.34,1.12,1.04,0.09,0.08,1
0.32,1.12,1.05,0.03,0.04,1
0.3,0.89,0.85,0.24,0.2,1
0.36,1.21,0.9,0.41,0.13,1
0.49,1.33,1.12,0.3,0.25,1
0.55,1.31,0.86,0.09,0.29,1
0.47,1.28,0.83,0.26,0.19,1
0.55,1.23,0.88,0.41,0.11,1
0.61,0.9,0.89,0.39,0.02,1
0.4,0.93,0.94,0.19,0.06,1
0.34,1.1,1.04,0.18,0.11,1
0.32,1.19,1.1,0.1,0.07,1
0.35,0.91,0.88,0.28,0.23,1
0.34,0.85,0.8,0.1,0.11,1
0.33,0.93,0.86,0.14,0.12,1
0.31,1.28,1.21,0.35,0.35,1
0.42,1.3,1.15,0.15,0.07,1
0.61,1.33,1.15,0.08,0.18,1
0.77,1.31,1.23,0.04,0.19,1
0.89,1.31,1.1,0.01,0.18,1
0.61,1.3,0.99,0.1,0.35,1
0.53,1.1,0.73,0.25,0.34,1
0.62,1.12,0.68,0.06,0.08,1
1.06,1.27,0.68,0.49,0.03,1
0.66,1.08,0.69,0.42,0.01,1
0.32,0.67,0.73,0.49,0.08,1
0.56,0.68,1.06,0.08,0.38,1
0.72,0.7,1.03,0.04,0.22,1
0.59,0.82,0.67,0.16,0.41,1
0.43,1.07,0.76,0.27,0.3,1
0.7,1.24,0.71,0.22,0.08,1
0.73,0.79,0.75,0.54,0.07,1
0.48,1.07,1.01,0.4,0.29,1
0.57,1.28,0.83,0.24,0.2,1
0.62,1.35,0.82,0.08,0.11,1
0.44,1.22,0.96,0.19,0.14,1
0.35,0.82,1.03,0.41,0.07,1
0.27,1.19,1.15,0.37,0.12,1
0.26,1.25,1.19,0.06,0.04,1
0.32,0.78,0.77,0.47,0.42,1
0.26,0.93,0.86,0.16,0.1,1
0.33,1.04,0.95,0.11,0.1,1
0.35,1.06,0.94,0.02,0.02,1
0.46,1.12,0.97,0.09,0.06,1
0.74,1.27,1.22,0.2,0.32,1
1.32,1.63,1.58,0.49,0.45,1
0.69,1.21,1.18,0.54,0.5,1
0.25,0.92,0.91,0.38,0.34,1
0.26,0.66,0.7,0.33,0.27,1
0.25,0.66,0.69,0.04,0.02,1
0.21,0.66,0.69,0.03,0.02,1
0.23,0.67,0.69,0.02,0.01,1
0.22,0.68,0.71,0.05,0.05,1
0.43,1.06,0.99,0.42,0.34,1
1.43,1.24,1.21,0.59,0.5,1
0.94,1.06,0.93,0.31,0.38,1
0.63,0.95,0.76,0.14,0.34,1
1.04,1.5,0.74,0.55,0.12,1
0.81,1.34,0.75,0.23,0.04,1
0.83,1.33,1.07,0.1,0.46,1
0.58,1.33,1.51,0.04,0.5,1
0.44,1.32,1.32,0.12,0.26,1
0.34,1.17,1.16,0.18,0.19,1
0.57,0.94,0.84,0.24,0.35,1
1.29,1.28,1.17,0.57,0.51,1
0.91,1.15,1.03,0.27,0.24,1
0.4,1.16,1.05,0.26,0.28,1
0.25,1.09,1.03,0.1,0.1,1
0.26,1.16,1.14,0.07,0.11,1
0.29,0.97,0.92,0.21,0.24,1
0.77,1.22,1.16,0.33,0.36,1
1.14,1.3,1.2,0.23,0.23,1
0.54,1.29,1.24,0.29,0.35,1
0.29,0.82,0.79,0.49,0.48,1
0.47,1.03,0.81,0.24,0.06,1
0.56,1.08,0.83,0.12,0.04,1
0.83,1.03,0.98,0.25,0.19,1
1.01,0.97,0.94,0.19,0.37,1
0.6,1.2,1.07,0.25,0.41,1
1.26,1.34,1.27,0.37,0.39,1
0.98,1.26,1.18,0.16,0.17,1
0.81,1.35,1.28,0.13,0.12,1
0.84,1.25,1.22,0.11,0.06,1
0.73,0.7,0.7,0.6,0.56,1
0.74,0.69,0.69,0.06,0.11,1
0.74,0.71,0.69,0.06,0.01,1
1.13,1.21,1.04,0.64,0.49,1
0.75,1.48,1.41,0.43,0.39,1
0.54,1.36,1.33,0.18,0.16,1
0.37,0.77,0.77,0.59,0.57,1
0.42,0.64,0.69,0.27,0.14,1
0.58,0.67,0.96,0.09,0.41,1
0.8,0.76,1.47,0.17,0.53,1
0.63,0.9,1.34,0.24,0.16,1
0.58,1.46,1.26,0.56,0.11,1
0.53,1.29,1.21,0.19,0.05,1
1.34,1.33,1.24,0.45,0.41,1
0.88,1.11,1.11,0.31,0.31,1
0.69,0.97,1.2,0.26,0.1,1
0.84,1.24,0.77,0.29,0.44,1
0.68,0.85,0.79,0.41,0.16,1
0.5,0.71,0.82,0.28,0.05,1
0.44,1.16,1.11,0.49,0.3,1
0.36,1.14,1.1,0.03,0.06,1
0.32,0.7,0.7,0.47,0.43,1
0.29,0.73,0.73,0.07,0.06,1
0.3,0.71,0.72,0.04,0.03,1
0.38,1.07,0.98,0.4,0.29,1
0.29,1.32,1.3,0.29,0.33,1
0.3,1.24,1.2,0.1,0.1,1
0.32,0.73,0.73,0.51,0.47,1
0.31,0.72,0.71,0.05,0.05,1
0.31,0.96,0.92,0.31,0.28,1
0.42,1.23,1.2,0.29,0.28,1
0.77,1.22,1.2,0.17,0.19,1
1.15,1.23,1.08,0.17,0.27,1
0.73,1.26,0.91,0.19,0.36,1
1.02,1.54,0.87,0.35,0.12,1
0.99,1.45,0.95,0.11,0.14,1
0.72,1.08,1.28,0.48,0.37,1
1.09,1.12,1.56,0.05,0.43,1
0.6,1.09,0.98,0.06,0.68,1
0.41,1.11,0.98,0.03,0.18,1
0.43,1.17,1.09,0.06,0.12,1
0.78,1.26,1.18,0.21,0.2,1
1.29,1.2,1.07,0.26,0.32,1
0.61,1.19,1.08,0.37,0.37,1
0.32,1.19,1.15,0.13,0.17,1
0.31,0.73,0.77,0.46,0.38,1
0.27,0.68,0.69,0.14,0.16,1
0.26,0.69,0.69,0.04,0.02,1
0.33,1.14,1.08,0.52,0.47,1
0.3,1.3,1.26,0.18,0.19,1
0.32,0.96,0.96,0.34,0.3,1
0.5,1.11,1.01,0.17,0.12,1
1.0,1.43,1.39,0.39,0.47,1
1.18,1.57,1.54,0.26,0.21,1
0.62,1.21,1.13,0.46,0.52,1
0.48,1.21,1.09,0.07,0.09,1
0.65,1.21,0.73,0.01,0.39,1
0.58,1.22,0.78,0.05,0.05,1
0.53,1.21,0.77,0.05,0.05,1
0.51,1.17,0.81,0.07,0.05,1
0.43,0.75,0.89,0.43,0.09,1
0.31,1.04,1.02,0.3,0.14,1
0.31,1.05,1.0,0.04,0.05,1
0.34,1.02,0.97,0.06,0.03,1
0.59,1.15,1.12,0.14,0.27,1
1.34,1.28,1.22,0.41,0.4,1
0.77,1.35,1.25,0.32,0.32,1
0.47,1.41,1.35,0.17,0.2,1
0.37,1.26,1.22,0.16,0.14,1
0.44,0.73,0.73,0.53,0.49,1
0.36,0.73,0.7,0.04,0.08,1
0.35,0.72,0.72,0.03,0.03,1
0.38,0.69,0.68,0.04,0.04,1
0.44,1.09,1.03,0.49,0.45,1
0.42,1.34,1.31,0.29,0.29,1
