distanza,y,y2,distanzaDx,distanzaSx,Sesso
0.27,1.09,1.09,0.13,0.22,0
0.32,1.3,1.39,0.21,0.31,0
0.29,0.83,0.83,0.47,0.56,0
0.36,0.92,1.03,0.11,0.25,0
0.66,0.9,1.41,0.04,0.4,0
0.5,0.91,0.82,0.02,0.59,0
0.51,0.96,0.78,0.1,0.12,0
0.66,1.3,0.96,0.36,0.2,0
0.62,0.86,1.01,0.45,0.06,0
0.52,0.71,1.0,0.3,0.01,0
0.36,0.79,0.94,0.11,0.07,0
0.29,1.1,1.19,0.33,0.26,0
0.36,0.93,1.01,0.18,0.18,0
0.34,0.78,0.86,0.19,0.17,0
0.24,0.78,0.79,0.05,0.1,0
0.19,1.13,1.21,0.36,0.43,0
0.31,1.09,1.19,0.05,0.11,0
0.28,1.05,1.15,0.04,0.06,0
0.27,1.0,1.14,0.07,0.1,0
0.78,0.99,1.34,0.01,0.52,0
0.51,1.05,1.15,0.06,0.33,0
0.28,0.95,0.76,0.15,0.46,0
0.46,1.1,0.76,0.18,0.04,0
0.94,1.3,0.76,0.53,0.03,0
0.8,0.87,0.76,0.52,0.04,0
0.4,0.79,0.91,0.44,0.22,0
0.75,0.73,1.42,0.1,0.51,0
0.7,0.72,1.15,0.03,0.36,0
0.55,0.7,0.71,0.04,0.69,0
0.49,0.92,0.75,0.33,0.25,0
0.76,1.35,0.78,0.44,0.06,0
0.85,0.78,0.74,0.74,0.12,0
0.64,0.7,0.78,0.2,0.12,0
0.55,0.78,1.12,0.22,0.4,0
0.58,0.84,0.7,0.08,0.56,0
0.54,1.2,0.81,0.38,0.24,0
0.43,0.71,0.74,0.54,0.12,0
0.36,0.9,0.9,0.26,0.24,0
0.31,1.11,1.14,0.22,0.25,0
0.41,0.76,0.77,0.38,0.4,0
0.31,0.77,0.83,0.1,0.08,0
0.17,0.78,0.83,0.12,0.03,0
0.39,0.87,0.95,0.16,0.19,0
0.43,0.85,0.92,0.05,0.04,0
0.21,0.73,0.76,0.2,0.29,0
1.12,1.54,1.67,1.02,1.04,0
0.82,1.86,1.87,0.49,0.42,0
0.75,1.47,1.52,0.5,0.46,0
0.48,0.74,0.73,0.78,0.83,0
0.44,0.7,0.71,0.11,0.06,0
0.42,0.73,0.81,0.1,0.17,0
0.53,0.77,0.88,0.05,0.11,0
0.51,0.85,0.92,0.11,0.05,0
0.18,0.96,1.09,0.16,0.34,0
1.24,1.22,1.24,0.62,0.57,0
1.28,1.12,1.17,0.15,0.15,0
0.59,0.81,0.88,0.47,0.46,0
1.0,1.56,0.92,0.79,0.07,0
0.77,1.34,0.81,0.29,0.14,0
0.77,0.82,1.06,0.54,0.38,0
0.93,0.83,1.65,0.04,0.7,0
0.65,1.05,1.57,0.26,0.09,0
0.41,1.23,1.46,0.18,0.17,0
0.36,0.89,0.89,0.34,0.58,0
1.15,1.24,1.33,0.52,0.61,0
0.47,1.01,1.02,0.39,0.49,0
0.29,0.93,0.93,0.13,0.14,0
0.29,0.9,0.87,0.04,0.07,0
0.32,1.13,1.19,0.25,0.34,0
0.36,0.97,0.94,0.17,0.25,0
0.65,1.21,1.25,0.28,0.35,0
0.78,1.18,1.28,0.06,0.12,0
0.34,1.27,1.38,0.25,0.24,0
0.31,0.86,0.85,0.43,0.54,0
0.33,0.99,1.02,0.16,0.21,0
0.4,0.99,0.93,0.05,0.12,0
0.66,0.93,0.97,0.33,0.07,0
0.76,0.87,1.14,0.31,0.39,0
0.39,0.99,1.03,0.14,0.31,0
1.03,1.27,1.3,0.47,0.38,0
0.96,1.18,1.33,0.13,0.09,0
0.67,1.11,1.25,0.22,0.17,0
0.8,1.12,1.21,0.17,0.14,0
0.84,0.81,0.86,0.31,0.36,0
0.62,0.95,1.02,0.19,0.19,0
0.69,0.68,0.68,0.33,0.41,0
0.87,1.01,1.17,0.41,0.56,0
0.63,1.15,1.23,0.19,0.12,0
0.39,1.29,1.41,0.19,0.23,0
0.37,0.76,0.74,0.54,0.67,0
0.33,0.77,0.77,0.06,0.04,0
0.42,0.7,0.89,0.12,0.16,0
0.68,0.71,1.32,0.02,0.43,0
0.61,0.68,1.18,0.04,0.15,0
0.3,1.21,1.18,0.56,0.01,0
0.42,1.15,1.19,0.09,0.05,0
1.31,1.29,1.34,0.48,0.47,0
1.02,1.17,1.23,0.18,0.21,0
0.77,1.0,1.25,0.29,0.07,0
0.7,1.0,0.82,0.06,0.43,0
0.73,0.81,0.88,0.3,0.14,0
0.41,0.72,0.81,0.33,0.15,0
0.41,0.89,0.93,0.23,0.16,0
0.38,1.09,1.16,0.22,0.25,0
0.3,0.73,0.78,0.39,0.41,0
0.26,0.74,0.75,0.08,0.06,0
0.24,0.64,0.67,0.18,0.19,0
0.29,0.9,0.95,0.36,0.4,0
0.27,1.05,1.1,0.15,0.16,0
0.27,1.1,1.16,0.05,0.06,0
0.35,0.76,0.75,0.35,0.42,0
0.24,0.64,0.65,0.25,0.26,0
0.34,0.8,0.9,0.29,0.39,0
0.42,1.26,1.26,0.47,0.36,0
0.54,1.2,1.25,0.13,0.02,0
1.46,1.35,1.38,0.54,0.54,0
0.75,1.21,1.31,0.39,0.45,0
0.6,1.31,1.24,0.11,0.13,0
1.01,1.67,1.22,0.58,0.1,0
0.66,1.0,1.15,0.74,0.09,0
1.19,0.95,1.84,0.3,0.85,0
0.57,1.0,1.23,0.11,0.64,0
0.45,0.99,0.96,0.07,0.31,0
0.37,1.01,1.2,0.05,0.29,0
0.38,1.11,1.22,0.12,0.05,0
1.56,1.38,1.39,0.7,0.8,0
0.68,0.98,1.02,0.66,0.71,0
0.33,1.33,1.42,0.38,0.45,0
0.32,0.67,0.6,0.66,0.82,0
0.13,0.56,0.57,0.37,0.34,0
0.18,0.55,0.55,0.02,0.04,0
0.41,1.29,1.44,1.0,1.12,0
0.32,1.7,1.71,0.66,0.59,0
0.31,0.92,0.8,0.85,0.97,0
0.26,0.66,0.63,0.39,0.35,0
0.53,1.18,1.22,0.58,0.62,0
1.02,1.8,1.79,0.88,0.9,0
0.67,1.48,1.54,0.41,0.44,0
0.48,1.15,1.34,0.35,0.28,0
0.56,1.08,0.68,0.08,0.71,0
0.46,1.09,0.78,0.16,0.2,0
0.4,0.97,0.78,0.12,0.03,0
0.56,1.22,0.8,0.27,0.07,0
0.33,0.65,0.77,0.62,0.1,0
0.42,0.82,0.89,0.22,0.14,0
0.48,1.06,1.11,0.25,0.23,0
0.14,1.06,1.17,0.13,0.27,0
0.31,1.17,1.27,0.19,0.11,0
1.5,1.37,1.41,0.62,0.69,0
0.94,0.94,1.02,0.54,0.45,0
0.36,1.07,1.18,0.39,0.42,0
0.29,1.34,1.38,0.28,0.22,0
0.3,0.73,0.73,0.61,0.65,0
0.29,0.74,0.77,0.06,0.06,0
0.26,1.04,1.03,0.33,0.29,0
0.24,0.69,0.68,0.44,0.47,0
0.32,1.33,1.41,0.81,0.9,0
0.24,1.62,1.69,0.49,0.54,0
0.31,1.55,1.64,0.1,0.11,0
0.46,1.33,1.47,0.29,0.29,0
0.15,1.05,1.2,0.35,0.42,0
1.06,1.6,1.7,0.75,0.73,0
1.02,1.86,1.85,0.55,0.49,0
0.69,1.7,1.76,0.34,0.27,0
0.35,0.93,0.87,0.84,0.95,0
0.65,0.69,0.68,0.59,0.64,0
0.84,0.77,0.72,0.27,0.28,0
0.54,1.65,1.77,0.94,1.08,0
0.39,0.87,0.86,0.79,0.92,0
0.61,0.71,0.71,0.69,0.73,0
0.58,0.7,0.68,0.1,0.22,0
