distanza,altezza,distanzaDx,distanzaSx,Sesso
0.72,1.53,0.48,0.18,1
0.96,1.53,0.29,0.37,1
0.58,1.54,0.39,0.65,1
0.97,1.54,0.7,0.1,1
0.58,1.54,0.89,0.2,1
0.5,1.53,0.05,0.12,1
0.49,1.53,0.85,0.76,1
0.35,1.54,0.23,0.18,1
0.49,1.54,0.72,0.74,1
0.34,1.54,0.27,0.22,1
0.55,1.54,0.47,0.5,1
0.46,1.54,0.03,0.1,1
0.46,1.54,0.02,0.03,1
0.8,1.56,0.25,0.36,1
1.35,1.55,0.41,0.42,1
1.02,1.55,0.18,0.22,1
0.61,1.55,0.85,0.82,1
0.68,1.55,0.3,0.29,1
0.58,1.54,0.32,0.33,1
0.48,1.54,0.17,0.08,1
0.68,1.54,0.34,0.07,1
0.56,1.54,0.09,0.23,1
0.51,1.54,0.14,0.49,1
1.53,1.55,0.56,0.71,1
1.05,1.54,0.51,0.43,1
0.76,1.54,0.21,0.35,1
0.82,1.54,0.47,0.11,1
0.76,1.54,0.73,0.18,1
1.17,1.54,0.04,0.94,1
0.82,1.54,0.6,0.07,1
0.47,1.53,0.37,0.09,1
0.42,1.54,0.64,0.77,1
0.6,1.54,0.34,0.3,1
1.47,1.54,0.51,0.53,1
1.07,1.54,0.26,0.23,1
0.53,1.55,0.36,0.38,1
0.52,1.54,0.23,0.18,1
0.35,1.54,0.22,0.31,1
0.32,1.54,0.18,0.23,1
1.36,1.54,0.6,0.63,1
0.88,1.54,0.28,0.37,1
0.36,1.53,0.7,0.75,1
0.31,1.53,0.04,0.09,1
0.41,1.53,0.27,0.07,1
0.78,1.53,0.63,0.3,1
1.09,1.54,0.36,0.5,1
0.58,1.54,0.41,0.23,1
0.59,1.54,0.26,0.37,1
1.43,1.54,0.46,0.55,1
0.73,1.54,0.37,0.43,1
0.63,1.54,0.24,0.29,1
0.93,1.53,0.67,0.6,1
0.74,1.53,0.22,0.18,1
0.7,1.53,0.09,0.07,1
0.9,1.53,0.29,0.42,1
0.48,1.53,0.89,0.89,1
0.4,1.53,0.05,0.05,1
0.35,1.53,0.64,0.68,1
0.42,1.53,0.67,0.69,1
0.58,1.53,0.19,0.12,1
1.21,1.53,0.04,1.09,1
1.03,1.53,0.18,0.44,1
0.7,1.54,0.73,0.61,1
0.39,1.54,0.35,0.42,1
0.66,1.54,0.21,0.27,1
1.52,1.54,0.58,0.6,1
1.16,1.54,0.61,0.54,1
0.96,1.53,0.07,0.77,1
0.96,1.54,0.57,0.42,1
0.79,1.54,0.81,0.2,1
0.66,1.53,0.54,0.28,1
0.4,1.54,0.54,0.47,1
0.41,1.54,0.77,0.84,1
0.53,1.54,0.32,0.14,1
0.59,1.54,0.05,0.2,1
0.42,1.54,0.74,0.77,1
0.33,1.54,0.86,0.85,1
0.33,1.54,0.02,0.04,1
0.29,1.54,0.82,0.85,1
0.52,1.54,0.67,0.61,1
0.46,1.54,0.09,0.02,1
0.3,1.54,0.91,1.02,1
0.24,1.54,0.21,0.19,1
1.48,1.55,0.66,0.82,1
1.15,1.55,0.39,0.35,1
0.71,1.55,0.42,0.37,1
1.23,1.55,0.62,0.16,1
0.76,1.55,0.71,0.38,1
1.42,1.55,0.35,0.73,1
1.31,1.54,0.14,0.13,1
0.56,1.54,0.43,0.57,1
0.49,1.54,0.16,0.15,1
0.45,1.55,0.08,0.13,1
1.42,1.54,0.48,0.62,1
0.51,1.54,0.64,0.56,1
0.4,1.54,0.64,0.66,1
0.33,1.54,0.36,0.39,1
