distanza,altezza,distanzaDx,distanzaSx,Sesso
0.3,1.55,0.04,0.17,1
0.31,1.55,0.19,0.04,1
0.28,1.55,0.14,0.05,1
0.29,1.55,0.02,0.14,1
0.29,1.55,0.02,0.04,1
0.25,1.55,0.02,0.09,1
0.24,1.55,0.01,0.01,1
0.25,1.55,0.22,0.21,1
0.25,1.55,0.12,0.11,1
0.22,1.55,0.04,0.05,1
0.21,1.56,0.07,0.07,1
0.19,1.56,0.01,0.01,1
0.2,1.56,0.03,0.04,1
0.53,1.56,0.29,0.36,1
0.37,1.56,0.12,0.1,1
0.25,1.56,0.1,0.11,1
0.22,1.56,0.04,0.06,1
0.2,1.56,0.01,0.01,1
0.21,1.56,0.01,0.01,1
0.2,1.55,0.01,0.01,1
0.2,1.55,0.01,0.01,1
0.22,1.55,0.02,0.02,1
0.61,1.55,0.2,0.25,1
0.45,1.55,0.11,0.08,1
0.3,1.55,0.06,0.12,1
0.47,1.55,0.02,0.18,1
0.39,1.55,0.03,0.11,1
0.35,1.55,0.08,0.12,1
0.48,1.55,0.18,0.07,1
0.28,1.55,0.22,0.08,1
0.27,1.55,0.09,0.12,1
0.25,1.56,0.15,0.11,1
0.38,1.56,0.18,0.11,1
0.48,1.56,0.06,0.11,1
0.28,1.56,0.12,0.11,1
0.27,1.55,0.02,0.01,1
0.26,1.55,0.02,0.02,1
0.23,1.55,0.04,0.03,1
0.14,1.55,0.08,0.14,1
0.64,1.56,0.27,0.37,1
0.33,1.55,0.14,0.19,1
0.26,1.55,0.2,0.19,1
0.2,1.55,0.12,0.11,1
0.22,1.55,0.02,0.04,1
0.44,1.55,0.04,0.22,1
0.46,1.55,0.18,0.16,1
0.27,1.55,0.15,0.04,1
0.49,1.55,0.13,0.18,1
0.39,1.55,0.07,0.07,1
0.28,1.55,0.08,0.08,1
0.35,1.55,0.07,0.06,1
0.56,1.55,0.17,0.14,1
0.32,1.55,0.14,0.14,1
0.31,1.55,0.22,0.22,1
