distanza,y,y2,distanzaDx,distanzaSx,Sesso
0.55,1.26,1.23,0.31,0.39,1
0.27,1.23,1.19,0.15,0.15,1
0.32,1.29,1.24,0.06,0.06,1
1.09,1.75,1.75,0.56,0.69,1
0.85,1.64,1.59,0.17,0.19,1
0.46,1.36,1.29,0.31,0.4,1
0.25,1.32,1.31,0.12,0.09,1
0.23,1.39,1.38,0.08,0.07,1
0.27,0.83,0.86,0.56,0.53,1
0.37,1.19,1.08,0.37,0.26,1
0.51,1.42,1.08,0.24,0.03,1
0.59,0.95,1.05,0.52,0.06,1
0.51,1.06,1.17,0.18,0.12,1
0.51,1.18,1.31,0.18,0.19,1
0.71,1.18,0.97,0.07,0.46,1
0.61,1.16,1.11,0.04,0.22,1
0.42,1.19,1.16,0.04,0.18,1
0.28,1.31,1.32,0.13,0.18,1
0.24,1.11,1.12,0.3,0.32,1
0.32,0.97,1.0,0.21,0.18,1
0.27,0.79,0.8,0.21,0.24,1
0.33,1.53,1.58,0.76,0.8,1
0.28,1.45,1.49,0.13,0.17,1
0.36,1.28,1.18,0.18,0.31,1
0.45,1.3,1.11,0.08,0.08,1
0.9,1.38,1.16,0.63,0.06,1
0.53,1.31,1.16,0.32,0.11,1
0.38,1.26,1.22,0.19,0.09,1
0.4,1.25,1.21,0.01,0.03,1
0.5,1.25,1.27,0.02,0.13,1
0.77,1.25,1.36,0.02,0.29,1
0.42,1.25,1.17,0.1,0.34,1
0.42,1.27,1.12,0.06,0.05,1
0.64,1.07,1.1,0.32,0.03,1
0.65,0.94,1.12,0.31,0.08,1
0.33,1.14,1.12,0.31,0.09,1
0.38,1.16,1.31,0.06,0.21,1
0.88,1.16,0.94,0.01,0.63,1
0.69,1.26,1.01,0.14,0.23,1
0.63,1.12,1.07,0.28,0.16,1
0.44,0.99,1.16,0.27,0.16,1
0.42,1.14,1.29,0.18,0.19,1
0.39,1.09,0.93,0.08,0.36,1
0.26,1.22,1.22,0.17,0.3,1
0.25,1.33,1.35,0.11,0.13,1
0.33,0.87,0.85,0.5,0.55,1
0.34,1.09,1.09,0.27,0.29,1
0.3,1.19,1.16,0.11,0.08,1
0.36,1.27,1.23,0.08,0.08,1
0.36,1.26,1.23,0.01,0.0,1
0.37,1.27,1.23,0.02,0.0,1
1.12,1.7,1.68,0.54,0.62,1
1.08,1.64,1.64,0.08,0.06,1
0.71,1.46,1.4,0.23,0.33,1
