distanza,altezza,distanzaDx,distanzaSx,Sesso
0.3,1.6,0.08,0.09,1
0.28,1.6,0.13,0.08,1
0.33,1.6,0.06,0.13,1
0.23,1.6,0.04,0.18,1
0.22,1.6,0.09,0.08,1
0.33,1.6,0.41,0.42,1
0.3,1.6,0.12,0.12,1
0.29,1.6,0.14,0.14,1
0.25,1.6,0.05,0.04,1
0.3,1.6,0.04,0.03,1
0.36,1.6,0.04,0.06,1
1.06,1.6,0.55,0.5,1
0.78,1.6,0.22,0.19,1
0.49,1.6,0.22,0.22,1
0.21,1.6,0.22,0.21,1
0.17,1.6,0.02,0.04,1
0.17,1.6,0.01,0.01,1
0.18,1.6,0.01,0.02,1
0.2,1.6,0.02,0.03,1
0.21,1.6,0.02,0.04,1
0.74,1.6,0.29,0.25,1
0.7,1.6,0.09,0.1,1
0.44,1.6,0.21,0.14,1
0.49,1.6,0.03,0.31,1
0.45,1.6,0.08,0.15,1
0.48,1.6,0.22,0.18,1
0.43,1.59,0.12,0.02,1
0.22,1.6,0.22,0.05,1
0.23,1.6,0.14,0.14,1
0.36,1.6,0.25,0.26,1
0.91,1.6,0.4,0.41,1
0.71,1.6,0.1,0.12,1
0.29,1.6,0.2,0.25,1
0.19,1.6,0.04,0.06,1
0.18,1.6,0.03,0.03,1
0.25,1.6,0.2,0.21,1
0.56,1.6,0.31,0.33,1
0.81,1.6,0.16,0.15,1
0.26,1.6,0.27,0.3,1
0.31,1.6,0.2,0.26,1
0.24,1.6,0.1,0.13,1
0.35,1.6,0.02,0.1,1
0.52,1.6,0.01,0.19,1
0.7,1.6,0.36,0.17,1
0.34,1.6,0.32,0.1,1
1.05,1.6,0.34,0.43,1
0.85,1.6,0.14,0.15,1
0.54,1.6,0.13,0.19,1
0.61,1.6,0.06,0.02,1
0.78,1.6,0.25,0.28,1
0.59,1.6,0.15,0.16,1
0.57,1.6,0.24,0.21,1
0.74,1.59,0.27,0.27,1
0.55,1.59,0.24,0.26,1
0.36,1.6,0.12,0.12,1
0.28,1.59,0.37,0.4,1
0.34,1.6,0.06,0.12,1
0.34,1.6,0.05,0.02,1
0.36,1.6,0.34,0.05,1
0.33,1.6,0.09,0.09,1
0.44,1.6,0.04,0.43,1
0.23,1.6,0.09,0.15,1
1.03,1.6,0.42,0.4,1
0.73,1.6,0.16,0.17,1
0.47,1.6,0.1,0.2,1
0.7,1.6,0.32,0.08,1
0.79,1.59,0.16,0.38,1
0.61,1.59,0.08,0.16,1
0.4,1.59,0.11,0.27,1
0.3,1.59,0.1,0.08,1
0.29,1.59,0.24,0.26,1
0.25,1.6,0.1,0.08,1
0.26,1.6,0.11,0.09,1
0.36,1.6,0.37,0.35,1
0.34,1.6,0.09,0.12,1
0.29,1.6,0.02,0.04,1
0.29,1.6,0.45,0.44,1
0.25,1.6,0.04,0.05,1
0.24,1.6,0.14,0.08,1
0.27,1.6,0.35,0.38,1
0.48,1.6,0.08,0.13,1
1.05,1.6,0.32,0.3,1
0.66,1.6,0.21,0.19,1
0.52,1.6,0.19,0.18,1
0.79,1.6,0.03,0.37,1
0.52,1.6,0.08,0.26,1
0.88,1.6,0.6,0.13,1
0.65,1.6,0.24,0.06,1
0.37,1.6,0.33,0.08,1
0.28,1.6,0.05,0.04,1
0.34,1.6,0.08,0.05,1
1.05,1.6,0.39,0.37,1
0.5,1.6,0.32,0.27,1
0.27,1.6,0.1,0.13,1
0.29,1.6,0.35,0.34,1
0.26,1.6,0.04,0.04,1
0.24,1.6,0.09,0.11,1
0.34,1.6,0.43,0.4,1
0.34,1.6,0.17,0.22,1
0.35,1.6,0.44,0.43,1
0.32,1.6,0.11,0.14,1
0.41,1.6,0.32,0.3,1
0.86,1.6,0.37,0.34,1
0.48,1.6,0.29,0.33,1
0.38,1.6,0.17,0.18,1
0.48,1.59,0.47,0.05,1
0.34,1.6,0.13,0.05,1
0.27,1.6,0.05,0.07,1
0.4,1.6,0.04,0.22,1
0.37,1.6,0.06,0.32,1
0.33,1.6,0.06,0.1,1
0.32,1.6,0.05,0.07,1
0.27,1.6,0.07,0.08,1
0.29,1.6,0.05,0.04,1
1.18,1.6,0.48,0.42,1
0.73,1.6,0.2,0.24,1
0.41,1.6,0.2,0.13,1
0.28,1.6,0.07,0.08,1
0.28,1.6,0.35,0.38,1
0.27,1.6,0.05,0.04,1
0.24,1.59,0.03,0.01,1
0.23,1.59,0.04,0.05,1
0.35,1.59,0.57,0.54,1
0.34,1.59,0.08,0.17,1
0.28,1.6,0.03,0.09,1
0.3,1.6,0.09,0.09,1
0.34,1.6,0.03,0.05,1
1.08,1.6,0.5,0.46,1
0.87,1.59,0.14,0.15,1
0.43,1.59,0.34,0.3,1
0.31,1.59,0.34,0.36,1
0.32,1.59,0.09,0.1,1
0.57,1.6,0.2,0.2,1
0.46,1.59,0.26,0.28,1
0.26,1.59,0.4,0.36,1
0.19,1.59,0.04,0.09,1
0.21,1.59,0.25,0.25,1
0.23,1.59,0.08,0.06,1
0.21,1.59,0.07,0.05,1
0.31,1.59,0.39,0.43,1
0.35,1.57,0.24,0.21,1
0.37,1.56,0.14,0.2,1
0.31,1.57,0.1,0.09,1
0.19,1.57,0.21,0.25,1
0.18,1.57,0.02,0.07,1
0.18,1.57,0.01,0.02,1
0.18,1.57,0.0,0.0,1
0.18,1.57,0.0,0.0,1
0.18,1.57,0.0,0.0,1
0.18,1.57,0.0,0.0,1
0.18,1.57,0.0,0.0,1
0.18,1.57,0.0,0.0,1
0.18,1.57,0.0,0.0,1
0.18,1.57,0.0,0.0,1
