distanza,y,y2,distanzaDx,distanzaSx,Sesso
0.33,1.09,1.08,0.01,0.06,0
1.19,1.62,1.67,0.68,0.73,0
0.78,1.36,1.3,0.35,0.42,0
0.33,1.12,1.06,0.31,0.35,0
0.18,1.05,1.01,0.09,0.11,0
0.25,1.25,1.2,0.2,0.2,0
0.31,0.97,0.89,0.29,0.33,0
0.26,1.09,1.0,0.13,0.12,0
0.32,1.16,1.05,0.1,0.05,0
0.53,1.06,1.11,0.18,0.1,0
0.43,1.12,1.08,0.14,0.04,0
0.37,1.07,1.23,0.13,0.15,0
0.53,1.12,0.94,0.06,0.33,0
0.33,1.13,1.15,0.04,0.25,0
0.22,1.09,1.03,0.04,0.17,0
0.25,1.21,1.21,0.13,0.18,0
0.32,1.0,0.92,0.22,0.3,0
0.26,1.09,1.05,0.1,0.17,0
0.32,1.17,1.1,0.08,0.1,0
0.28,1.39,1.39,0.23,0.3,0
0.32,1.18,1.12,0.22,0.27,0
0.22,1.11,1.04,0.08,0.11,0
0.45,1.23,1.06,0.25,0.02,0
0.58,1.23,1.07,0.15,0.03,0
0.26,1.1,1.04,0.32,0.03,0
0.25,1.1,1.02,0.02,0.02,0
0.25,1.09,1.04,0.01,0.02,0
0.68,1.1,1.31,0.03,0.46,0
0.58,1.12,1.19,0.02,0.15,0
0.26,1.09,1.03,0.07,0.31,0
0.28,1.06,1.0,0.09,0.07,0
0.58,1.03,1.03,0.29,0.04,0
0.48,1.02,1.03,0.13,0.01,0
0.29,1.08,1.02,0.21,0.01,0
0.35,1.09,1.24,0.02,0.23,0
0.6,1.1,0.92,0.02,0.4,0
0.29,1.11,1.01,0.05,0.27,0
0.29,1.01,1.06,0.1,0.05,0
0.27,1.09,1.12,0.08,0.06,0
0.25,1.12,1.18,0.03,0.08,0
0.34,1.15,1.04,0.03,0.16,0
0.23,1.11,1.07,0.05,0.07,0
0.21,1.21,1.18,0.1,0.11,0
0.28,1.03,0.93,0.18,0.26,0
0.23,1.13,1.08,0.1,0.15,0
0.22,1.11,1.08,0.02,0.01,0
0.26,1.12,1.07,0.02,0.02,0
0.27,1.11,1.1,0.01,0.03,0
0.29,1.09,1.07,0.03,0.03,0
1.2,1.59,1.6,0.69,0.69,0
0.89,1.43,1.36,0.24,0.27,0
0.35,1.15,1.11,0.38,0.38,0
0.23,1.11,1.05,0.07,0.09,0
0.22,1.1,1.05,0.01,0.01,0
0.21,1.11,1.06,0.01,0.01,0
0.2,1.1,1.07,0.02,0.02,0
0.24,1.1,1.07,0.02,0.02,0
0.22,1.1,1.09,0.02,0.03,0
1.34,1.25,1.25,0.57,0.59,0
0.85,1.16,1.08,0.26,0.3,0
0.42,1.07,0.95,0.28,0.23,0
0.74,1.16,1.49,0.11,0.58,0
0.51,1.11,1.12,0.06,0.39,0
0.67,1.29,1.01,0.29,0.17,0
0.72,1.28,1.02,0.09,0.02,0
0.39,1.08,0.98,0.28,0.11,0
0.27,1.33,1.27,0.27,0.29,0
0.26,1.12,1.11,0.23,0.17,0
0.95,1.25,1.17,0.39,0.34,0
0.45,1.18,1.12,0.22,0.3,0
0.24,1.04,0.99,0.18,0.18,0
0.22,1.04,0.99,0.01,0.03,0
0.2,1.07,1.02,0.04,0.05,0
0.35,1.02,0.98,0.06,0.17,0
0.52,1.25,1.23,0.25,0.26,0
0.79,1.28,1.19,0.15,0.17,0
0.33,1.31,1.28,0.19,0.28,0
0.32,0.96,0.86,0.35,0.43,0
0.22,1.02,0.97,0.09,0.12,0
0.37,1.03,1.06,0.09,0.14,0
0.66,1.08,0.99,0.07,0.31,0
0.7,1.04,0.97,0.32,0.27,0
0.33,1.08,1.04,0.3,0.1,0
0.55,1.22,1.14,0.15,0.18,0
0.59,1.19,1.13,0.11,0.05,0
0.62,1.19,1.17,0.02,0.04,0
0.58,1.15,1.0,0.15,0.2,0
0.63,0.92,0.84,0.27,0.27,0
0.45,1.1,0.99,0.21,0.21,0
0.42,0.97,0.92,0.13,0.07,0
0.64,1.41,1.34,0.44,0.45,0
0.64,1.29,1.19,0.13,0.16,0
0.38,1.33,1.29,0.11,0.18,0
0.33,0.97,0.92,0.36,0.37,0
0.26,1.15,1.16,0.18,0.24,0
0.41,1.14,1.08,0.05,0.14,0
0.36,1.15,1.03,0.02,0.1,0
0.3,1.13,1.13,0.03,0.12,0
0.46,1.19,1.39,0.06,0.28,0
0.41,1.24,1.18,0.05,0.21,0
1.19,1.32,1.24,0.37,0.43,0
0.6,1.3,1.18,0.28,0.36,0
0.49,1.4,1.18,0.11,0.13,0
0.61,1.02,1.26,0.39,0.1,0
0.58,0.9,1.03,0.2,0.26,0
0.52,1.05,0.84,0.17,0.2,0
0.34,1.1,1.03,0.07,0.23,0
0.28,1.28,1.24,0.18,0.22,0
0.31,1.0,0.95,0.28,0.29,0
0.24,1.08,1.09,0.09,0.15,0
0.24,1.05,0.98,0.03,0.11,0
0.34,1.27,1.26,0.23,0.3,0
0.36,1.45,1.41,0.23,0.18,0
0.3,1.41,1.38,0.05,0.06,0
0.35,0.88,0.78,0.53,0.6,0
0.25,0.96,0.92,0.08,0.15,0
0.28,1.0,0.97,0.08,0.1,0
0.37,1.5,1.49,0.52,0.54,0
0.34,1.15,1.16,0.38,0.35,0
1.26,1.32,1.29,0.52,0.54,0
0.51,1.13,1.05,0.45,0.5,0
0.81,1.11,1.46,0.08,0.44,0
0.96,1.15,1.49,0.04,0.24,0
0.53,1.23,0.99,0.13,0.6,0
0.86,1.43,0.99,0.35,0.01,0
0.41,1.17,0.96,0.38,0.12,0
0.28,1.1,1.0,0.11,0.04,0
0.25,1.07,1.01,0.04,0.01,0
0.58,1.2,1.2,0.21,0.29,0
1.21,1.2,1.16,0.31,0.38,0
0.34,1.15,1.06,0.41,0.5,0
0.27,1.3,1.29,0.15,0.24,0
0.34,0.95,0.84,0.35,0.45,0
0.25,0.91,0.84,0.1,0.09,0
0.26,0.91,0.86,0.02,0.04,0
0.32,1.33,1.29,0.44,0.46,0
0.36,1.45,1.43,0.19,0.18,0
0.39,0.93,0.87,0.54,0.57,0
0.29,0.84,0.76,0.19,0.25,0
0.42,1.31,1.28,0.52,0.56,0
0.93,1.53,1.5,0.32,0.37,0
0.42,1.25,1.16,0.37,0.44,0
0.34,1.24,1.16,0.03,0.09,0
0.35,0.95,1.14,0.3,0.02,0
0.23,1.02,1.08,0.08,0.07,0
0.22,1.04,1.01,0.03,0.08,0
0.31,1.11,1.15,0.07,0.18,0
0.38,1.1,0.85,0.01,0.32,0
0.26,1.07,0.95,0.03,0.11,0
0.22,1.06,1.04,0.01,0.09,0
0.24,1.07,1.06,0.01,0.03,0
0.26,1.1,1.12,0.05,0.07,0
1.01,1.28,1.25,0.4,0.41,0
0.42,1.15,1.06,0.32,0.36,0
0.24,1.07,1.01,0.12,0.12,0
0.28,1.3,1.26,0.23,0.25,0
0.31,0.94,0.88,0.36,0.38,0
0.24,1.01,0.95,0.08,0.09,0
0.19,1.01,0.96,0.03,0.03,0
0.2,0.92,0.88,0.1,0.09,0
0.33,1.23,1.25,0.33,0.4,0
0.32,1.32,1.3,0.12,0.08,0
0.27,1.08,1.07,0.24,0.23,0
0.23,1.04,1.01,0.05,0.07,0
0.25,1.0,0.95,0.04,0.06,0
1.04,1.54,1.53,0.67,0.7,0
0.9,1.45,1.36,0.12,0.18,0
0.38,1.23,1.16,0.35,0.33,0
0.27,0.93,0.89,0.3,0.28,0
0.18,1.04,1.0,0.13,0.12,0
0.61,0.97,0.91,0.23,0.23,0
0.68,1.37,1.34,0.41,0.44,0
0.34,0.93,0.91,0.46,0.49,0
0.26,1.06,0.99,0.13,0.1,0
0.18,1.03,0.98,0.04,0.05,0
0.22,1.17,1.12,0.14,0.14,0
0.3,1.4,1.36,0.24,0.25,0
0.28,0.92,0.84,0.48,0.52,0
0.24,1.0,0.88,0.1,0.04,0
0.35,0.91,0.83,0.12,0.1,0
0.43,0.94,0.85,0.1,0.02,0
0.36,1.04,0.91,0.11,0.08,0
0.28,1.05,0.99,0.03,0.09,0
0.27,1.07,1.04,0.02,0.05,0
0.26,1.07,1.04,0.01,0.02,0
0.28,1.05,1.04,0.03,0.02,0
