distanza,altezza,distanzaDx,distanzaSx,Sesso
0.96,1.59,0.04,0.56,1
0.75,1.59,0.27,0.3,1
0.44,1.59,0.31,0.1,1
0.51,1.58,0.09,0.15,1
1.19,1.58,0.73,0.06,1
0.98,1.58,0.44,0.04,1
0.86,1.58,0.29,0.4,1
0.87,1.57,0.11,0.36,1
0.73,1.57,0.08,0.75,1
0.69,1.57,0.09,0.27,1
0.74,1.58,0.51,0.25,1
0.75,1.57,0.11,0.05,1
0.76,1.57,0.76,0.02,1
0.73,1.57,0.19,0.29,1
0.54,1.57,0.22,0.42,1
0.71,1.57,0.42,0.13,1
0.47,1.56,0.26,0.2,1
0.57,1.57,0.49,0.09,1
0.36,1.58,0.51,0.38,1
0.24,1.58,0.32,0.32,1
0.36,1.58,0.57,0.59,1
0.44,1.58,0.1,0.27,1
0.45,1.58,0.05,0.06,1
0.37,1.58,0.19,0.26,1
0.22,1.58,0.11,0.04,1
0.38,1.58,0.21,0.16,1
0.75,1.59,0.93,1.0,1
0.47,1.58,0.15,0.2,1
0.46,1.58,0.29,0.33,1
0.57,1.58,0.73,0.8,1
0.59,1.58,0.3,0.28,1
0.43,1.58,0.45,0.56,1
0.19,1.58,0.22,0.29,1
0.19,1.58,0.04,0.04,1
0.2,1.58,0.07,0.15,1
1.48,1.59,0.83,0.89,1
1.11,1.58,0.37,0.32,1
0.94,1.58,0.33,0.15,1
0.89,1.58,0.72,0.11,1
0.72,1.58,0.34,0.33,1
0.66,1.58,0.04,0.73,1
0.51,1.58,0.04,0.27,1
0.35,1.58,0.11,0.15,1
0.27,1.58,0.07,0.15,1
0.4,1.58,0.11,0.07,1
1.05,1.58,0.34,0.39,1
0.46,1.58,0.3,0.34,1
0.29,1.57,0.1,0.09,1
0.24,1.57,0.05,0.05,1
0.2,1.57,0.06,0.08,1
0.28,1.57,0.19,0.23,1
1.07,1.57,0.49,0.52,1
0.61,1.57,0.26,0.22,1
0.31,1.57,0.15,0.15,1
0.28,1.57,0.27,0.3,1
0.29,1.57,0.09,0.04,1
0.45,1.57,0.14,0.04,1
0.59,1.57,0.2,0.03,1
0.76,1.57,0.2,0.38,1
0.34,1.58,0.24,0.34,1
1.01,1.58,0.42,0.33,1
0.68,1.58,0.23,0.18,1
0.58,1.57,0.1,0.19,1
0.74,1.57,0.09,0.12,1
0.71,1.58,0.3,0.36,1
0.64,1.58,0.14,0.18,1
0.59,1.57,0.23,0.29,1
0.63,1.58,0.42,0.57,1
0.41,1.58,0.13,0.1,1
0.29,1.58,0.08,0.06,1
0.3,1.58,0.31,0.37,1
0.27,1.58,0.03,0.12,1
0.43,1.58,0.02,0.43,1
0.58,1.58,0.02,0.27,1
0.57,1.58,0.01,0.05,1
0.3,1.58,0.35,0.05,1
0.24,1.58,0.06,0.1,1
1.24,1.58,0.59,0.56,1
0.91,1.58,0.29,0.25,1
0.72,1.58,0.11,0.09,1
0.69,1.58,0.02,0.39,1
0.58,1.58,0.29,0.04,1
0.42,1.58,0.14,0.13,1
0.33,1.58,0.21,0.17,1
0.31,1.58,0.15,0.14,1
0.29,1.58,0.04,0.02,1
0.27,1.58,0.09,0.06,1
0.3,1.57,0.17,0.19,1
0.23,1.58,0.26,0.32,1
0.18,1.58,0.06,0.03,1
0.16,1.57,0.06,0.07,1
0.21,1.57,0.24,0.32,1
0.2,1.57,0.02,0.05,1
0.24,1.58,0.1,0.13,1
0.27,1.58,0.04,0.11,1
0.41,1.58,0.13,0.05,1
0.96,1.58,0.27,0.34,1
0.58,1.58,0.31,0.13,1
1.06,1.59,0.6,0.02,1
0.98,1.58,0.24,0.03,1
0.41,1.59,0.6,0.25,1
0.97,1.59,0.05,0.62,1
0.62,1.58,0.09,0.42,1
0.28,1.58,0.1,0.29,1
0.3,1.58,0.17,0.38,1
0.97,1.58,0.65,0.65,1
1.41,1.58,0.42,0.51,1
0.73,1.57,0.52,0.48,1
0.35,1.57,0.32,0.32,1
0.26,1.58,0.35,0.49,1
0.21,1.58,0.06,0.13,1
0.19,1.57,0.09,0.16,1
0.16,1.58,0.37,0.45,1
0.18,1.58,0.04,0.06,1
0.37,1.58,0.36,0.46,1
0.37,1.58,0.09,0.2,1
0.87,1.59,0.6,0.6,1
0.73,1.59,0.41,0.53,1
0.64,1.59,0.1,0.16,1
0.52,1.58,0.5,0.63,1
0.34,1.59,0.39,0.32,1
0.31,1.59,0.05,0.1,1
0.25,1.59,0.01,0.08,1
0.34,1.58,0.23,0.04,1
0.31,1.58,0.25,0.02,1
0.3,1.58,0.08,0.03,1
0.57,1.58,0.09,0.21,1
0.27,1.58,0.14,0.23,1
0.15,1.58,0.09,0.18,1
1.2,1.59,0.65,0.65,1
0.89,1.59,0.3,0.29,1
0.43,1.58,0.28,0.4,1
0.3,1.59,0.18,0.22,1
0.27,1.59,0.35,0.46,1
0.32,1.59,0.19,0.29,1
0.26,1.58,0.08,0.08,1
0.25,1.58,0.11,0.18,1
0.24,1.58,0.45,0.54,1
0.36,1.57,0.08,0.09,1
0.39,1.58,0.15,0.12,1
0.47,1.58,0.04,0.08,1
0.42,1.59,0.11,0.24,1
1.19,1.6,0.81,0.88,1
0.76,1.59,0.24,0.3,1
0.41,1.59,0.37,0.29,1
0.43,1.58,0.6,0.73,1
0.69,1.58,0.25,0.2,1
0.81,1.58,0.33,0.46,1
0.38,1.58,0.5,0.43,1
0.48,1.57,0.67,0.7,1
0.67,1.58,0.33,0.33,1
0.51,1.58,0.51,0.51,1
0.31,1.58,0.57,0.62,1
0.32,1.58,0.17,0.13,1
0.57,1.58,0.71,0.77,1
0.61,1.58,0.01,0.03,1
0.29,1.57,0.64,0.63,1
0.31,1.6,0.17,0.29,1
0.38,1.6,0.06,0.07,1
0.47,1.6,0.09,0.1,1
0.43,1.59,0.05,0.02,1
0.45,1.58,0.02,0.02,1
0.47,1.58,0.05,0.04,1
0.25,1.58,0.18,0.09,1
0.22,1.58,0.19,0.21,1
0.17,1.58,0.04,0.1,1
0.08,1.57,0.08,0.08,1
