distanza,altezza,distanzaDx,distanzaSx,Sesso
0.71,1.65,0.04,0.4,0
0.85,1.65,0.03,0.34,0
0.52,1.66,0.08,0.45,0
0.57,1.66,0.16,0.1,0
0.95,1.65,0.59,0.06,0
0.57,1.66,0.37,0.02,0
0.49,1.66,0.19,0.51,0
0.37,1.66,0.07,0.4,0
0.64,1.66,0.44,0.13,0
0.34,1.65,0.41,0.08,0
0.27,1.66,0.16,0.1,0
0.24,1.65,0.35,0.38,0
0.3,1.64,0.33,0.22,0
0.22,1.66,0.14,0.11,0
0.33,1.67,0.19,0.2,0
0.33,1.67,0.03,0.06,0
0.31,1.68,0.06,0.07,0
0.48,1.68,0.3,0.28,0
1.34,1.69,0.78,0.73,0
1.28,1.69,0.12,0.09,0
0.68,1.67,0.65,0.65,0
0.38,1.67,0.19,0.16,0
0.28,1.66,0.07,0.05,0
0.3,1.66,0.02,0.03,0
0.3,1.66,0.02,0.02,0
0.3,1.66,0.02,0.01,0
0.25,1.66,0.04,0.09,0
0.71,1.66,0.33,0.26,0
1.48,1.66,0.38,0.42,0
0.77,1.66,0.42,0.52,0
1.1,1.66,0.6,0.11,0
0.69,1.66,0.59,0.08,0
0.79,1.67,0.28,0.53,0
0.75,1.67,0.01,0.06,0
0.29,1.66,0.17,0.57,0
0.32,1.66,0.43,0.49,0
0.33,1.66,0.26,0.26,0
1.46,1.67,0.77,0.71,0
0.8,1.68,0.49,0.44,0
0.31,1.68,0.26,0.27,0
0.29,1.67,0.21,0.22,0
0.33,1.66,0.23,0.28,0
0.33,1.66,0.21,0.23,0
0.38,1.67,0.06,0.02,0
1.34,1.67,0.53,0.5,0
0.38,1.66,0.54,0.46,0
0.34,1.67,0.48,0.51,0
0.42,1.67,0.29,0.32,0
0.56,1.66,0.22,0.06,0
0.81,1.66,0.33,0.08,0
0.8,1.66,0.55,0.57,0
0.46,1.67,0.05,0.31,0
1.03,1.68,0.51,0.39,0
1.08,1.67,0.2,0.27,0
0.61,1.67,0.34,0.34,0
0.85,1.66,0.44,0.53,0
1.06,1.66,0.51,0.56,0
0.9,1.66,0.24,0.26,0
0.84,1.65,0.04,0.08,0
1.02,1.65,0.49,0.57,0
0.82,1.65,0.15,0.15,0
0.37,1.65,0.32,0.28,0
0.4,1.65,0.42,0.4,0
0.3,1.66,0.16,0.15,0
0.41,1.65,0.2,0.07,0
0.47,1.66,0.02,0.36,0
0.41,1.66,0.17,0.41,0
0.58,1.66,0.29,0.03,0
0.55,1.67,0.23,0.26,0
1.45,1.67,0.53,0.54,0
0.9,1.67,0.45,0.39,0
0.52,1.67,0.32,0.11,0
0.84,1.65,0.07,0.26,0
0.8,1.66,0.33,0.45,0
0.54,1.67,0.26,0.11,0
0.28,1.67,0.26,0.07,0
0.29,1.65,0.4,0.53,0
0.26,1.65,0.26,0.33,0
0.34,1.66,0.26,0.26,0
0.29,1.65,0.06,0.05,0
0.29,1.65,0.12,0.11,0
0.27,1.65,0.38,0.33,0
0.23,1.65,0.12,0.14,0
0.3,1.65,0.37,0.37,0
0.29,1.65,0.18,0.13,0
0.27,1.66,0.1,0.15,0
0.26,1.66,0.57,0.49,0
0.62,1.67,0.2,0.18,0
1.45,1.68,0.45,0.43,0
0.81,1.68,0.37,0.56,0
1.12,1.68,0.4,0.21,0
1.22,1.69,0.16,0.06,0
0.6,1.68,0.64,0.32,0
1.03,1.7,0.21,0.73,0
0.55,1.68,0.12,0.67,0
0.33,1.68,0.12,0.35,0
0.29,1.67,0.04,0.09,0
0.56,1.67,0.23,0.24,0
1.43,1.66,0.42,0.46,0
0.57,1.67,0.56,0.53,0
0.32,1.66,0.34,0.35,0
0.35,1.65,0.38,0.33,0
0.28,1.66,0.24,0.28,0
0.25,1.65,0.14,0.19,0
0.23,1.63,0.48,0.53,0
0.26,1.64,0.4,0.34,0
0.23,1.65,0.38,0.38,0
0.44,1.66,0.23,0.18,0
0.91,1.68,0.57,0.5,0
1.35,1.69,0.36,0.43,0
0.73,1.66,0.61,0.68,0
0.35,1.66,0.3,0.25,0
0.43,1.66,0.05,0.33,0
0.53,1.66,0.09,0.34,0
0.52,1.66,0.11,0.06,0
0.78,1.65,0.33,0.03,0
0.65,1.65,0.27,0.05,0
0.41,1.66,0.29,0.13,0
0.37,1.66,0.03,0.1,0
0.41,1.67,0.11,0.13,0
0.48,1.67,0.2,0.23,0
1.47,1.67,0.52,0.55,0
1.08,1.67,0.26,0.27,0
0.41,1.67,0.44,0.45,0
0.32,1.66,0.18,0.26,0
0.28,1.65,0.35,0.28,0
0.3,1.66,0.23,0.27,0
0.34,1.66,0.05,0.02,0
0.32,1.66,0.04,0.02,0
0.29,1.65,0.53,0.51,0
0.26,1.66,0.11,0.08,0
0.31,1.67,0.31,0.27,0
0.32,1.67,0.07,0.05,0
0.35,1.67,0.04,0.02,0
1.06,1.68,0.59,0.63,0
1.4,1.67,0.29,0.23,0
0.41,1.66,0.84,0.76,0
0.26,1.66,0.13,0.17,0
0.81,1.66,0.45,0.42,0
0.99,1.65,0.09,0.1,0
0.83,1.64,0.71,0.7,0
0.38,1.65,0.33,0.26,0
