distanza,altezza,distanzaDx,distanzaSx,Sesso
0.27,1.58,0.37,0.35,1
0.32,1.58,0.53,0.59,1
1.28,1.6,0.64,0.65,1
0.67,1.59,0.55,0.58,1
0.2,1.58,0.3,0.28,1
0.24,1.57,0.36,0.43,1
0.2,1.57,0.1,0.11,1
0.28,1.58,0.35,0.38,1
0.53,1.59,0.18,0.15,1
0.74,1.59,0.28,0.32,1
0.33,1.58,0.25,0.28,1
0.18,1.58,0.65,0.71,1
0.14,1.58,0.13,0.09,1
0.43,1.58,0.34,0.19,1
0.7,1.58,0.36,0.15,1
0.62,1.59,0.35,0.29,1
0.4,1.58,0.36,0.34,1
1.28,1.59,0.47,0.49,1
0.75,1.59,0.49,0.53,1
0.43,1.57,0.32,0.41,1
0.68,1.57,0.13,0.19,1
0.54,1.58,0.66,0.73,1
0.48,1.57,0.11,0.11,1
0.57,1.57,0.15,0.16,1
0.97,1.58,0.75,0.76,1
0.61,1.58,0.5,0.52,1
0.46,1.56,0.13,0.05,1
0.28,1.56,0.68,0.78,1
0.22,1.57,0.24,0.16,1
0.37,1.57,0.08,0.27,1
0.76,1.57,0.12,0.56,1
0.39,1.57,0.06,0.5,1
0.58,1.58,0.64,0.07,1
0.43,1.58,0.27,0.39,1
1.03,1.59,0.52,0.28,1
0.88,1.59,0.52,0.21,1
0.77,1.58,0.41,0.25,1
0.56,1.58,0.28,0.73,1
0.88,1.57,0.4,0.1,1
0.56,1.58,0.46,0.05,1
0.31,1.57,0.49,0.32,1
0.28,1.57,0.29,0.32,1
0.25,1.58,0.69,0.72,1
0.18,1.58,0.11,0.12,1
0.22,1.58,0.12,0.13,1
0.3,1.58,0.56,0.62,1
0.31,1.56,0.57,0.58,1
0.26,1.57,0.06,0.04,1
0.33,1.57,0.63,0.7,1
0.27,1.58,0.39,0.37,1
0.25,1.58,0.34,0.34,1
0.26,1.58,0.49,0.49,1
0.55,1.58,0.14,0.16,1
1.19,1.59,0.48,0.44,1
0.58,1.59,0.31,0.35,1
0.88,1.6,0.51,0.14,1
0.88,1.6,0.21,0.09,1
0.81,1.6,0.59,0.34,1
0.94,1.61,0.06,0.27,1
0.41,1.6,0.08,0.72,1
0.27,1.59,0.04,0.18,1
0.4,1.58,0.26,0.38,1
0.91,1.59,0.4,0.36,1
1.08,1.6,0.4,0.41,1
0.36,1.58,0.33,0.42,1
0.31,1.57,0.41,0.52,1
0.36,1.57,0.55,0.63,1
0.25,1.57,0.29,0.17,1
0.19,1.57,0.06,0.14,1
0.33,1.57,0.73,0.74,1
0.37,1.57,0.45,0.47,1
0.32,1.58,0.69,0.73,1
0.44,1.58,0.17,0.14,1
0.68,1.6,0.53,0.52,1
1.15,1.6,0.3,0.23,1
0.45,1.59,0.77,0.58,1
0.56,1.58,0.1,0.31,1
0.33,1.57,0.02,0.69,1
0.31,1.57,0.05,0.05,1
0.61,1.57,0.38,0.05,1
0.61,1.58,0.1,0.1,1
0.4,1.58,0.66,0.04,1
0.36,1.58,0.07,0.08,1
0.37,1.58,0.26,0.19,1
0.27,1.58,0.22,0.18,1
0.44,1.59,0.11,0.09,1
1.21,1.6,0.42,0.41,1
0.45,1.58,0.49,0.49,1
0.22,1.57,0.5,0.53,1
0.25,1.57,0.1,0.14,1
0.26,1.57,0.63,0.71,1
0.2,1.57,0.15,0.09,1
0.28,1.57,0.06,0.05,1
0.21,1.57,0.19,0.15,1
0.3,1.57,0.67,0.67,1
0.28,1.57,0.12,0.13,1
0.28,1.58,0.13,0.15,1
0.48,1.59,0.34,0.39,1
0.66,1.59,0.15,0.15,1
1.2,1.61,0.4,0.35,1
1.0,1.6,0.42,0.37,1
0.39,1.58,0.36,0.34,1
0.32,1.57,0.26,0.29,1
0.26,1.57,0.18,0.14,1
0.74,1.57,0.41,0.41,1
0.53,1.57,0.66,0.68,1
0.24,1.56,0.66,0.74,1
0.21,1.58,0.43,0.36,1
0.22,1.57,0.55,0.52,1
0.26,1.57,0.22,0.29,1
0.3,1.57,0.03,0.05,1
0.44,1.54,0.73,0.81,1
0.75,1.53,0.55,0.36,1
0.4,1.54,0.49,0.44,1
0.21,1.55,0.17,0.08,1
0.47,1.56,0.29,0.22,1
0.51,1.57,0.03,0.02,1
0.42,1.57,0.08,0.05,1
0.46,1.57,0.04,0.02,1
0.48,1.57,0.01,0.01,1
