distanza,y,y2,distanzaDx,distanzaSx,Sesso
0.12,0.86,0.86,0.02,0.07,1
0.12,0.86,0.82,0.02,0.05,1
0.11,0.86,0.82,0.02,0.01,1
0.1,0.87,0.82,0.03,0.02,1
0.11,0.89,0.85,0.02,0.03,1
0.46,1.35,1.37,0.5,0.56,1
0.38,0.79,0.76,0.56,0.62,1
0.5,0.85,0.79,0.11,0.06,1
0.59,0.7,0.84,0.19,0.07,1
0.51,0.84,1.0,0.18,0.18,1
0.74,0.69,0.88,0.19,0.24,1
0.55,0.72,0.71,0.09,0.29,1
0.4,0.83,0.79,0.14,0.19,1
0.4,0.73,0.72,0.11,0.07,1
0.39,1.14,1.17,0.45,0.49,1
0.4,0.6,0.58,0.54,0.59,1
0.21,0.82,0.8,0.27,0.27,1
0.44,1.27,1.27,0.53,0.56,1
0.47,1.07,1.09,0.23,0.2,1
0.27,0.85,0.79,0.26,0.37,1
0.34,1.02,0.77,0.18,0.08,1
0.9,1.25,0.76,0.63,0.07,1
0.52,1.06,0.79,0.41,0.06,1
0.34,0.76,0.89,0.4,0.15,1
0.58,0.77,1.14,0.05,0.32,1
0.68,0.76,1.23,0.03,0.1,1
0.96,0.77,1.13,0.05,0.43,1
0.43,0.78,0.87,0.05,0.5,1
0.32,0.86,0.78,0.14,0.13,1
0.62,1.19,0.77,0.41,0.06,1
0.63,0.76,0.72,0.56,0.06,1
0.63,0.74,0.99,0.28,0.31,1
0.82,0.71,1.28,0.17,0.32,1
1.05,0.63,0.83,0.13,0.65,1
0.73,0.71,0.74,0.09,0.32,1
0.43,0.92,0.71,0.31,0.26,1
0.5,0.63,0.71,0.34,0.02,1
0.51,0.73,0.93,0.16,0.27,1
0.61,0.66,0.58,0.1,0.36,1
0.41,0.76,0.69,0.12,0.22,1
0.38,0.82,0.76,0.14,0.09,1
0.38,1.09,1.11,0.31,0.39,1
0.43,0.74,0.71,0.37,0.42,1
0.38,0.84,0.86,0.17,0.17,1
0.29,0.84,0.84,0.11,0.13,1
0.26,0.82,0.81,0.04,0.04,1
0.32,0.96,0.99,0.17,0.21,1
0.51,1.16,1.22,0.23,0.26,1
1.16,1.68,1.66,0.61,0.55,1
0.76,1.19,1.25,0.54,0.45,1
0.48,0.91,1.04,0.33,0.25,1
0.24,0.89,0.92,0.1,0.19,1
0.17,0.88,0.87,0.02,0.11,1
0.17,0.87,0.85,0.02,0.03,1
0.29,0.93,0.93,0.09,0.13,1
0.25,1.03,1.05,0.1,0.13,1
0.31,1.19,1.19,0.17,0.14,1
1.21,1.31,1.23,0.43,0.49,1
0.77,1.12,1.15,0.32,0.21,1
0.65,0.77,0.87,0.44,0.29,1
0.8,0.89,1.36,0.15,0.49,1
0.58,0.93,0.86,0.1,0.54,1
1.07,1.75,0.82,0.84,0.2,1
0.68,1.26,0.83,0.51,0.08,1
0.54,0.88,1.14,0.43,0.37,1
0.49,0.65,0.63,0.41,0.55,1
0.49,0.77,0.78,0.24,0.26,1
1.41,1.44,1.41,0.85,0.82,1
0.95,1.18,1.16,0.36,0.37,1
0.5,1.17,1.17,0.21,0.33,1
0.36,1.21,1.25,0.08,0.12,1
0.32,1.17,1.18,0.09,0.09,1
0.18,0.82,0.85,0.37,0.35,1
1.32,1.35,1.34,0.78,0.76,1
0.9,1.27,1.15,0.27,0.26,1
0.37,0.58,0.55,0.76,0.71,1
0.29,0.7,0.69,0.29,0.29,1
0.18,0.91,0.95,0.24,0.28,1
0.74,0.84,0.9,0.09,0.54,1
0.95,0.97,0.64,0.42,0.49,1
0.86,0.82,0.71,0.42,0.2,1
0.57,0.95,0.98,0.29,0.3,1
1.41,1.26,1.27,0.56,0.55,1
0.95,1.14,1.16,0.31,0.28,1
0.65,1.21,1.24,0.2,0.22,1
1.03,0.62,0.6,0.61,0.68,1
0.75,0.79,0.77,0.27,0.25,1
0.5,0.76,0.72,0.12,0.16,1
0.76,0.53,0.54,0.27,0.25,1
0.9,1.25,1.24,0.74,0.71,1
0.78,0.89,0.86,0.38,0.4,1
0.4,0.99,1.0,0.23,0.34,1
0.32,0.63,0.62,0.38,0.4,1
0.28,0.69,0.68,0.12,0.13,1
0.62,1.28,0.74,0.61,0.1,1
0.3,0.74,0.63,0.57,0.12,1
0.63,0.69,0.98,0.07,0.49,1
0.41,0.76,0.75,0.1,0.29,1
0.66,0.79,1.08,0.06,0.36,1
0.98,0.82,1.18,0.08,0.46,1
0.53,0.97,1.06,0.16,0.45,1
0.83,0.79,1.09,0.35,0.07,1
1.04,0.56,1.08,0.59,0.14,1
0.75,0.65,0.58,0.15,0.55,1
0.53,0.81,0.74,0.26,0.2,1
0.48,0.88,0.85,0.12,0.18,1
0.55,0.67,0.66,0.25,0.24,1
0.43,0.72,0.72,0.24,0.25,1
0.36,0.82,0.76,0.1,0.07,1
0.3,0.67,0.65,0.16,0.12,1
0.37,1.35,1.29,0.68,0.64,1
0.37,0.97,0.94,0.39,0.36,1
0.3,0.98,0.97,0.12,0.13,1
0.38,0.6,0.59,0.41,0.43,1
0.38,0.58,0.59,0.07,0.03,1
0.37,1.32,1.25,0.75,0.66,1
0.15,1.08,1.05,0.27,0.26,1
1.51,1.28,1.24,0.73,0.7,1
1.08,1.08,1.08,0.31,0.26,1
0.57,0.74,0.96,0.45,0.3,1
1.24,0.7,1.57,0.15,0.79,1
0.65,0.92,1.19,0.23,0.51,1
1.1,1.59,0.96,0.89,0.33,1
