distanza,altezza,distanzaDx,distanzaSx,Sesso
0.69,1.57,0.16,0.13,1
0.51,1.57,0.33,0.11,1
0.85,1.57,0.34,0.36,1
0.55,1.58,0.15,0.38,1
0.49,1.58,0.45,0.14,1
0.4,1.58,0.52,0.51,1
0.27,1.58,0.25,0.29,1
0.42,1.58,0.65,0.73,1
0.51,1.59,0.03,0.07,1
0.17,1.59,0.26,0.39,1
0.26,1.59,0.1,0.18,1
0.28,1.59,0.01,0.01,1
0.19,1.59,0.34,0.21,1
1.23,1.61,1.04,1.08,1
1.02,1.6,0.45,0.41,1
0.65,1.59,0.61,0.78,1
0.65,1.59,0.06,0.09,1
0.31,1.59,0.24,0.19,1
0.22,1.59,0.09,0.18,1
0.38,1.59,0.14,0.15,1
0.2,1.58,0.2,0.29,1
0.12,1.58,0.2,0.04,1
1.52,1.59,0.75,0.83,1
1.21,1.59,0.35,0.28,1
0.7,1.59,0.43,0.42,1
1.03,1.59,0.87,0.18,1
0.81,1.58,0.39,0.22,1
0.76,1.59,0.09,0.62,1
0.57,1.59,0.05,0.55,1
0.43,1.58,0.14,0.04,1
0.32,1.58,0.1,0.19,1
0.34,1.58,0.15,0.31,1
1.22,1.59,0.6,0.62,1
0.82,1.58,0.33,0.25,1
0.5,1.58,0.23,0.27,1
0.36,1.58,0.09,0.09,1
0.27,1.58,0.14,0.07,1
0.38,1.58,0.17,0.22,1
0.95,1.59,0.45,0.5,1
0.81,1.58,0.1,0.08,1
0.4,1.58,0.21,0.21,1
0.48,1.58,0.37,0.53,1
0.45,1.57,0.22,0.06,1
0.49,1.56,0.08,0.06,1
0.82,1.56,0.51,0.16,1
1.06,1.57,0.32,0.54,1
0.56,1.57,0.3,0.38,1
1.22,1.57,0.45,0.32,1
1.08,1.57,0.19,0.11,1
0.86,1.57,0.34,0.34,1
0.89,1.58,0.24,0.3,1
0.74,1.58,0.46,0.56,1
0.77,1.58,0.04,0.09,1
0.68,1.58,0.06,0.14,1
0.87,1.58,0.42,0.56,1
0.61,1.58,0.27,0.23,1
0.42,1.58,0.16,0.16,1
0.36,1.58,0.36,0.5,1
0.36,1.57,0.04,0.09,1
0.43,1.57,0.05,0.35,1
0.67,1.58,0.1,0.29,1
0.59,1.57,0.03,0.14,1
0.34,1.57,0.59,0.04,1
0.12,1.58,0.16,0.2,1
1.38,1.58,0.73,0.75,1
0.98,1.57,0.42,0.25,1
0.82,1.57,0.06,0.22,1
0.73,1.57,0.04,0.69,1
0.68,1.57,0.27,0.09,1
0.45,1.57,0.17,0.08,1
0.26,1.57,0.28,0.24,1
0.24,1.57,0.14,0.25,1
0.26,1.58,0.27,0.36,1
0.25,1.57,0.11,0.15,1
0.22,1.57,0.23,0.26,1
0.27,1.57,0.3,0.39,1
0.28,1.57,0.1,0.13,1
0.21,1.57,0.05,0.03,1
0.3,1.57,0.32,0.39,1
0.26,1.57,0.05,0.04,1
0.28,1.58,0.09,0.1,1
0.31,1.58,0.22,0.3,1
0.34,1.58,0.06,0.03,1
1.3,1.59,0.62,0.64,1
0.77,1.59,0.66,0.36,1
1.07,1.59,0.57,0.02,1
1.16,1.59,0.37,0.07,1
0.47,1.59,0.78,0.38,1
1.11,1.6,0.03,0.75,1
0.71,1.59,0.08,0.45,1
0.47,1.59,0.03,0.43,1
0.73,1.59,0.15,0.29,1
0.44,1.58,0.17,0.2,1
1.41,1.59,0.59,0.66,1
0.63,1.58,0.6,0.56,1
0.37,1.58,0.3,0.33,1
0.35,1.58,0.58,0.65,1
0.34,1.58,0.09,0.09,1
0.3,1.57,0.12,0.17,1
0.29,1.57,0.46,0.56,1
0.29,1.57,0.11,0.16,1
0.34,1.57,0.43,0.53,1
0.42,1.58,0.13,0.2,1
0.73,1.59,0.38,0.33,1
1.08,1.59,0.61,0.68,1
0.67,1.58,0.28,0.24,1
0.61,1.57,0.33,0.72,1
0.8,1.58,0.1,0.67,1
0.45,1.58,0.29,0.16,1
0.35,1.59,0.08,0.14,1
0.49,1.58,0.12,0.05,1
0.36,1.58,0.27,0.01,1
0.35,1.58,0.05,0.14,1
0.45,1.58,0.08,0.29,1
0.32,1.58,0.21,0.22,1
0.39,1.58,0.09,0.06,1
1.36,1.58,0.56,0.66,1
1.01,1.58,0.36,0.32,1
0.32,1.58,0.38,0.44,1
0.35,1.57,0.09,0.14,1
0.26,1.57,0.19,0.22,1
0.27,1.57,0.04,0.06,1
0.27,1.57,0.05,0.09,1
0.27,1.57,0.01,0.06,1
0.28,1.57,0.17,0.18,1
0.39,1.57,0.05,0.1,1
0.4,1.57,0.12,0.08,1
0.53,1.58,0.12,0.11,1
0.54,1.58,0.03,0.04,1
1.13,1.59,0.64,0.58,1
0.96,1.58,0.2,0.28,1
0.58,1.58,0.34,0.27,1
0.41,1.58,0.64,0.8,1
0.68,1.58,0.26,0.22,1
0.93,1.57,0.31,0.43,1
0.53,1.57,0.41,0.41,1
0.37,1.57,0.38,0.54,1
0.73,1.58,0.49,0.48,1
0.89,1.58,0.19,0.28,1
0.64,1.58,0.61,0.69,1
0.4,1.57,0.17,0.16,1
0.5,1.58,0.56,0.63,1
0.63,1.58,0.21,0.26,1
0.28,1.58,0.4,0.43,1
0.32,1.59,0.1,0.03,1
0.52,1.6,0.21,0.26,1
0.33,1.58,0.26,0.22,1
0.09,1.58,0.17,0.12,1
0.06,1.57,0.04,0.01,1
0.04,1.57,0.02,0.01,1
0.04,1.57,0.01,0.01,1
0.05,1.57,0.02,0.02,1
0.04,1.57,0.03,0.02,1
0.05,1.57,0.01,0.02,1
