distanza,altezza,distanzaDx,distanzaSx,Sesso
0.43,1.42,0.14,0.15,1
0.42,1.43,0.08,0.2,1
0.36,1.43,0.13,0.1,1
0.41,1.42,0.13,0.03,1
0.35,1.42,0.13,0.02,1
0.28,1.42,0.18,0.17,1
0.22,1.42,0.09,0.09,1
0.28,1.43,0.27,0.25,1
0.3,1.43,0.06,0.05,1
0.33,1.43,0.18,0.14,1
0.34,1.43,0.04,0.05,1
0.37,1.43,0.03,0.04,1
0.81,1.45,0.14,0.48,1
1.19,1.46,0.52,0.15,1
0.71,1.44,0.34,0.41,1
0.29,1.43,0.31,0.21,1
0.27,1.43,0.03,0.02,1
0.29,1.43,0.03,0.03,1
0.27,1.44,0.01,0.04,1
0.28,1.43,0.01,0.02,1
0.28,1.43,0.01,0.01,1
0.48,1.43,0.14,0.19,1
0.98,1.44,0.25,0.27,1
0.57,1.43,0.24,0.3,1
0.38,1.42,0.12,0.14,1
0.51,1.43,0.24,0.03,1
0.45,1.42,0.19,0.1,1
0.62,1.43,0.09,0.4,1
0.45,1.43,0.01,0.18,1
0.29,1.43,0.06,0.16,1
0.24,1.43,0.12,0.09,1
0.41,1.43,0.14,0.09,1
0.97,1.43,0.39,0.29,1
0.59,1.43,0.24,0.27,1
0.23,1.42,0.22,0.16,1
0.22,1.42,0.02,0.02,1
0.24,1.42,0.06,0.07,1
0.29,1.42,0.15,0.12,1
0.94,1.43,0.46,0.39,1
0.82,1.42,0.1,0.17,1
0.3,1.42,0.36,0.23,1
0.29,1.43,0.17,0.17,1
0.34,1.42,0.13,0.04,1
0.65,1.42,0.32,0.02,1
0.63,1.42,0.2,0.18,1
0.57,1.42,0.19,0.16,1
0.61,1.43,0.31,0.17,1
1.06,1.43,0.27,0.41,1
0.77,1.42,0.2,0.15,1
0.45,1.42,0.15,0.22,1
0.62,1.42,0.17,0.09,1
0.6,1.42,0.21,0.19,1
0.45,1.41,0.06,0.15,1
0.43,1.41,0.21,0.03,1
0.62,1.42,0.1,0.18,1
0.51,1.41,0.06,0.09,1
0.33,1.41,0.14,0.1,1
0.31,1.41,0.25,0.25,1
0.36,1.41,0.06,0.01,1
0.48,1.41,0.04,0.26,1
0.4,1.41,0.05,0.09,1
0.4,1.41,0.11,0.06,1
0.4,1.41,0.22,0.01,1
0.37,1.41,0.02,0.12,1
