distanza,altezza,distanzaDx,distanzaSx,Sesso
0.61,1.82,0.7,0.04,0
0.43,1.82,0.25,0.12,0
0.46,1.82,0.14,0.19,0
0.67,1.82,0.02,0.67,0
0.55,1.81,0.12,0.16,0
0.4,1.81,0.24,0.28,0
0.52,1.82,0.53,0.13,0
0.55,1.82,0.12,0.11,0
0.37,1.82,0.08,0.53,0
0.32,1.82,0.15,0.27,0
0.38,1.82,0.29,0.32,0
0.31,1.82,0.37,0.36,0
0.29,1.82,0.25,0.3,0
0.32,1.82,0.16,0.23,0
0.34,1.83,0.07,0.07,0
0.31,1.82,0.04,0.01,0
0.27,1.82,0.04,0.01,0
0.6,1.83,0.31,0.28,0
0.87,1.83,0.46,0.47,0
0.45,1.82,0.52,0.6,0
0.27,1.81,0.08,0.18,0
0.17,1.81,0.08,0.03,0
0.14,1.8,0.07,0.04,0
0.21,1.79,0.05,0.14,0
0.21,1.8,0.04,0.0,0
0.2,1.8,0.04,0.05,0
0.34,1.8,0.18,0.16,0
0.97,1.81,0.32,0.38,0
0.43,1.81,0.4,0.41,0
0.5,1.81,0.05,0.1,0
0.71,1.81,0.03,0.63,0
0.58,1.82,0.26,0.46,0
0.71,1.82,0.57,0.09,0
0.3,1.82,0.43,0.08,0
0.34,1.82,0.26,0.3,0
0.31,1.82,0.53,0.43,0
0.35,1.82,0.24,0.17,0
0.92,1.82,0.39,0.41,0
0.43,1.81,0.26,0.27,0
0.26,1.81,0.15,0.15,0
0.34,1.81,0.19,0.22,0
0.29,1.82,0.09,0.08,0
0.24,1.82,0.38,0.41,0
0.92,1.81,0.58,0.63,0
0.52,1.82,0.24,0.24,0
0.3,1.82,0.65,0.64,0
0.25,1.82,0.09,0.12,0
0.22,1.82,0.08,0.23,0
0.79,1.82,0.04,0.57,0
0.8,1.82,0.27,0.26,0
0.27,1.82,0.34,0.2,0
0.24,1.82,0.12,0.12,0
1.03,1.82,0.37,0.43,0
0.57,1.81,0.27,0.31,0
0.53,1.82,0.14,0.15,0
0.78,1.82,0.53,0.53,0
0.66,1.82,0.35,0.38,0
0.59,1.82,0.05,0.14,0
0.68,1.82,0.08,0.07,0
0.6,1.81,0.64,0.7,0
0.45,1.8,0.13,0.18,0
0.4,1.81,0.09,0.06,0
0.28,1.81,0.5,0.52,0
0.31,1.81,0.01,0.17,0
0.53,1.81,0.51,0.09,0
0.73,1.82,0.07,0.2,0
0.56,1.82,0.07,0.38,0
0.37,1.82,0.08,0.53,0
0.44,1.82,0.11,0.19,0
1.06,1.82,0.35,0.38,0
0.77,1.82,0.2,0.21,0
0.75,1.82,0.49,0.12,0
0.84,1.82,0.28,0.21,0
0.63,1.82,0.2,0.65,0
0.4,1.82,0.25,0.51,0
0.37,1.82,0.27,0.29,0
0.36,1.82,0.73,0.73,0
0.4,1.82,0.04,0.03,0
0.29,1.82,0.13,0.16,0
0.3,1.82,0.23,0.21,0
0.38,1.81,0.73,0.75,0
0.33,1.82,0.1,0.13,0
0.32,1.82,0.27,0.26,0
0.3,1.82,0.69,0.73,0
0.28,1.82,0.02,0.02,0
0.35,1.82,0.73,0.71,0
0.28,1.82,0.03,0.09,0
1.29,1.82,0.52,0.54,0
1.1,1.82,0.15,0.14,0
0.41,1.82,0.43,0.42,0
1.08,1.83,0.04,0.8,0
0.72,1.82,0.05,0.36,0
0.67,1.83,0.57,0.42,0
0.81,1.83,0.34,0.06,0
0.22,1.82,0.69,0.05,0
0.12,1.82,0.1,0.08,0
0.17,1.82,0.12,0.09,0
1.35,1.82,0.61,0.65,0
0.68,1.82,0.37,0.35,0
0.25,1.81,0.25,0.26,0
0.3,1.81,0.07,0.09,0
0.3,1.82,0.62,0.62,0
0.25,1.81,0.13,0.17,0
0.31,1.81,0.09,0.06,0
0.4,1.81,0.72,0.73,0
0.34,1.82,0.03,0.06,0
0.28,1.83,0.75,0.76,0
0.19,1.83,0.06,0.08,0
0.91,1.83,0.9,0.88,0
0.83,1.82,0.2,0.19,0
0.57,1.82,0.24,0.29,0
0.72,1.82,0.85,0.1,0
0.69,1.82,0.07,0.04,0
0.71,1.81,0.09,0.1,0
0.73,1.81,0.05,0.03,0
0.44,1.82,0.02,0.72,0
0.34,1.82,0.08,0.13,0
0.25,1.81,0.08,0.14,0
0.24,1.82,0.02,0.03,0
0.2,1.82,0.11,0.1,0
0.87,1.82,0.45,0.42,0
1.07,1.82,0.15,0.23,0
0.49,1.81,0.27,0.31,0
0.43,1.81,0.16,0.22,0
0.36,1.81,0.48,0.46,0
0.31,1.82,0.34,0.4,0
0.26,1.82,0.15,0.18,0
0.29,1.82,0.14,0.15,0
0.33,1.81,0.26,0.25,0
0.4,1.81,0.59,0.65,0
0.34,1.82,0.28,0.28,0
0.28,1.82,0.27,0.3,0
0.25,1.82,0.08,0.11,0
0.49,1.83,0.26,0.15,0
0.93,1.83,0.63,0.63,0
0.71,1.82,0.13,0.14,0
0.44,1.82,0.27,0.25,0
0.37,1.82,0.7,0.75,0
0.65,1.82,0.14,0.15,0
0.74,1.82,0.74,0.74,0
0.49,1.82,0.14,0.14,0
0.19,1.82,0.7,0.73,0
0.27,1.82,0.28,0.29,0
0.32,1.81,0.43,0.46,0
