distanza,altezza,distanzaDx,distanzaSx,Sesso
0.79,1.78,0.12,0.3,0
0.88,1.78,0.41,0.72,0
0.94,1.78,0.55,0.21,0
0.41,1.78,0.94,0.04,0
0.4,1.78,0.08,0.12,0
0.4,1.78,0.77,0.68,0
0.35,1.78,0.47,0.49,0
0.33,1.78,0.48,0.49,0
0.29,1.79,0.1,0.11,0
0.26,1.79,0.14,0.15,0
0.41,1.79,0.12,0.09,0
0.59,1.8,0.44,0.42,0
1.13,1.81,0.37,0.36,0
1.4,1.8,0.45,0.5,0
0.94,1.79,0.24,0.28,0
0.57,1.79,0.61,0.62,0
0.62,1.79,0.76,0.71,0
0.72,1.79,0.06,0.09,0
0.57,1.79,0.59,0.57,0
0.48,1.79,0.24,0.25,0
0.5,1.79,0.04,0.02,0
1.12,1.79,0.31,0.32,0
1.36,1.79,0.15,0.22,0
0.87,1.79,0.3,0.31,0
0.94,1.79,0.17,0.08,0
0.99,1.79,0.35,0.14,0
1.07,1.78,0.17,0.25,0
0.94,1.78,0.07,0.66,0
0.68,1.79,0.1,0.2,0
0.45,1.78,0.17,0.2,0
0.45,1.78,0.6,0.59,0
0.98,1.78,0.5,0.42,0
1.38,1.79,0.27,0.27,0
0.7,1.79,0.36,0.37,0
0.48,1.79,0.19,0.19,0
0.39,1.79,0.13,0.2,0
0.38,1.79,0.34,0.34,0
0.44,1.79,0.1,0.02,0
1.55,1.78,0.59,0.66,0
0.67,1.78,0.52,0.52,0
0.35,1.78,0.76,0.72,0
0.37,1.78,0.4,0.4,0
0.32,1.78,0.09,0.04,0
0.73,1.78,0.51,0.15,0
1.06,1.78,0.15,0.5,0
0.57,1.78,0.27,0.32,0
0.81,1.79,0.25,0.25,0
1.3,1.79,0.23,0.31,0
0.86,1.79,0.3,0.33,0
0.9,1.78,0.12,0.12,0
0.96,1.76,0.55,0.55,0
0.94,1.78,0.35,0.28,0
0.9,1.78,0.19,0.16,0
0.95,1.78,0.03,0.04,0
0.92,1.78,0.27,0.29,0
0.61,1.78,0.14,0.2,0
0.43,1.78,0.38,0.4,0
0.39,1.78,0.13,0.12,0
0.4,1.78,0.02,0.02,0
0.57,1.78,0.01,0.42,0
0.52,1.78,0.05,0.03,0
0.42,1.78,0.22,0.02,0
0.39,1.79,0.04,0.08,0
0.99,1.79,0.29,0.34,0
1.02,1.79,0.14,0.17,0
0.78,1.78,0.14,0.11,0
1.02,1.78,0.04,0.52,0
0.87,1.77,0.39,0.16,0
0.74,1.78,0.3,0.09,0
0.71,1.79,0.21,0.42,0
0.37,1.78,0.43,0.07,0
0.39,1.78,0.56,0.58,0
0.36,1.78,0.08,0.07,0
0.3,1.78,0.05,0.05,0
0.35,1.78,0.11,0.1,0
0.32,1.78,0.27,0.26,0
0.29,1.79,0.02,0.03,0
0.4,1.78,0.34,0.33,0
0.38,1.78,0.12,0.11,0
0.35,1.78,0.07,0.06,0
0.38,1.78,0.25,0.25,0
0.42,1.79,0.05,0.05,0
1.35,1.79,0.49,0.5,0
0.74,1.8,0.4,0.29,0
0.66,1.8,0.13,0.25,0
1.09,1.81,0.59,0.08,0
0.79,1.8,0.3,0.04,0
1.21,1.8,0.23,0.78,0
1.02,1.8,0.09,0.23,0
0.59,1.8,0.09,0.45,0
0.45,1.79,0.16,0.27,0
0.49,1.79,0.03,0.02,0
1.24,1.79,0.37,0.41,0
0.72,1.79,0.27,0.3,0
0.41,1.79,0.22,0.24,0
0.38,1.78,0.41,0.44,0
0.36,1.79,0.18,0.16,0
0.32,1.79,0.07,0.05,0
0.36,1.78,0.17,0.16,0
0.29,1.78,0.17,0.21,0
0.3,1.78,0.11,0.13,0
0.37,1.79,0.2,0.22,0
0.56,1.8,0.28,0.27,0
1.42,1.81,0.77,0.86,0
0.98,1.79,0.21,0.29,0
0.62,1.79,0.13,0.48,0
1.09,1.78,0.04,0.77,0
1.1,1.79,0.04,0.03,0
0.95,1.79,0.18,0.02,0
0.8,1.79,0.22,0.02,0
0.42,1.78,0.68,0.05,0
0.41,1.79,0.05,0.06,0
0.42,1.79,0.15,0.17,0
0.39,1.79,0.3,0.38,0
0.43,1.79,0.04,0.02,0
1.36,1.8,0.45,0.52,0
1.06,1.79,0.23,0.21,0
0.55,1.79,0.23,0.31,0
0.39,1.79,0.12,0.11,0
0.39,1.79,0.56,0.6,0
0.38,1.78,0.17,0.16,0
0.3,1.79,0.1,0.12,0
0.26,1.79,0.03,0.02,0
0.33,1.78,0.1,0.13,0
0.35,1.78,0.25,0.27,0
0.4,1.79,0.07,0.05,0
0.49,1.8,0.05,0.06,0
0.57,1.8,0.08,0.11,0
0.96,1.8,0.26,0.29,0
1.07,1.8,0.52,0.55,0
0.56,1.79,0.32,0.38,0
0.39,1.79,0.62,0.62,0
0.53,1.78,0.33,0.33,0
0.79,1.78,0.14,0.17,0
0.89,1.78,0.38,0.43,0
0.45,1.78,0.23,0.3,0
0.37,1.78,0.45,0.47,0
0.37,1.79,0.16,0.14,0
0.31,1.79,0.46,0.49,0
0.3,1.79,0.1,0.14,0
0.38,1.78,0.64,0.65,0
0.36,1.78,0.13,0.08,0
0.34,1.78,0.04,0.02,0
0.36,1.78,0.13,0.13,0
0.38,1.78,0.03,0.04,0
0.32,1.78,0.01,0.07,0
0.33,1.77,0.01,0.07,0
0.39,1.77,0.01,0.27,0
0.38,1.77,0.02,0.03,0
0.39,1.74,0.04,0.03,0
0.89,1.72,0.09,0.53,0
1.02,1.72,0.11,0.28,0
1.05,1.74,0.08,0.12,0
1.06,1.75,0.03,0.08,0
