distanza,y,y2,distanzaDx,distanzaSx,Sesso
0.97,1.52,1.51,0.22,0.27,0
1.38,1.86,1.88,0.54,0.6,0
1.0,1.86,1.92,0.17,0.24,0
0.69,1.89,1.91,0.12,0.19,0
0.52,1.77,1.79,0.21,0.19,0
0.33,1.06,1.04,0.74,0.77,0
0.35,0.92,0.98,0.18,0.09,0
0.71,0.94,1.5,0.02,0.54,0
0.81,0.91,1.48,0.06,0.14,0
0.59,0.95,0.81,0.06,0.71,0
0.92,1.47,0.81,0.56,0.14,0
0.85,1.3,0.85,0.24,0.1,0
0.66,0.85,0.85,0.48,0.03,0
0.48,1.08,1.1,0.28,0.3,0
0.37,1.57,1.58,0.5,0.48,0
0.34,1.39,1.41,0.2,0.18,0
0.35,0.85,0.85,0.56,0.59,0
0.34,0.85,0.82,0.01,0.05,0
0.38,1.16,1.16,0.34,0.39,0
0.32,1.29,1.3,0.13,0.14,0
0.36,1.05,1.22,0.25,0.1,0
0.59,0.91,1.29,0.18,0.09,0
1.01,0.93,1.38,0.07,0.6,0
0.93,0.94,1.26,0.04,0.15,0
0.5,1.09,0.99,0.17,0.44,0
0.54,1.25,0.85,0.17,0.32,0
0.67,1.29,0.86,0.19,0.04,0
0.99,1.38,0.86,0.41,0.02,0
0.79,1.16,0.86,0.25,0.04,0
0.58,0.8,1.15,0.5,0.33,0
0.79,0.85,1.34,0.06,0.26,0
0.89,0.85,0.94,0.04,0.63,0
0.69,0.93,0.87,0.15,0.15,0
0.75,1.42,0.87,0.51,0.23,0
0.81,1.18,0.87,0.4,0.06,0
0.74,0.85,0.9,0.44,0.08,0
0.9,0.84,1.51,0.1,0.62,0
0.73,1.04,0.76,0.25,0.81,0
0.88,1.61,0.85,0.59,0.19,0
0.37,0.88,0.85,0.74,0.02,0
0.37,0.82,0.85,0.13,0.01,0
0.31,1.44,1.45,0.64,0.62,0
0.32,1.22,1.24,0.23,0.22,0
0.3,0.77,0.79,0.54,0.54,0
0.35,0.82,0.82,0.1,0.06,0
0.31,0.8,0.8,0.05,0.05,0
0.33,0.81,0.81,0.01,0.02,0
0.46,1.15,1.19,0.43,0.47,0
0.83,1.49,1.51,0.38,0.37,0
1.31,1.8,1.82,0.59,0.65,0
0.93,1.8,1.86,0.18,0.29,0
